family,sigma,stride,class,seed,split,n_frames,L,R,eta,speed_mean,speed_std,speed_max,speed_change_mean_signed,speed_change_mean_abs,speed_change_max_abs,mean_cosine,angle_valid_fraction,efficiency_valid_flag,efficiency_valid_flag_calibrated,angle_valid_fraction_calibrated,n_angles,n_angles_valid,e95
A,0.0,8,jump,1003,train,17,0.46143313817308484,0.46143313817308484,1.0,0.46143313817308484,1.7871228595325834,7.3829302107693575,0.0,15.750251116307963,118.12688337230972,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1004,train,17,0.48837197381719066,0.48837197381719066,1.0,0.48837197381719066,1.8914565213484242,7.813951581075051,0.0,16.66976337296011,125.02322529720081,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1005,test,17,0.5629412929755425,0.5629412929755425,1.0,0.5629412929755425,2.1802622525867466,9.00706068760868,0.0,19.215062800231852,144.11297100173888,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1006,test,17,0.485473121735846,0.485473121735846,1.0,0.485473121735846,1.8802293155142573,7.767569947773536,0.0,16.570815888583542,124.28111916437658,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1007,test,17,0.5871732789669928,0.5871732789669928,1.0,0.5871732789669928,2.274112330777165,9.394772463471885,0.0,20.042181255406685,150.31635941555015,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1008,test,17,0.5499039095740139,0.5499039095740139,1.0,0.5499039095740139,2.1297686837945053,8.798462553184223,0.0,18.770053446793007,140.77540085094756,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1009,test,17,0.5306833731783813,0.5306833731783813,1.0,0.5306833731783813,2.055327866429047,8.490933970854101,0.0,18.113992471155417,135.85494353366562,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1010,test,17,0.5925162770298343,0.5925162770298343,1.0,0.5925162770298343,2.294805673293369,9.48026043247735,0.0,20.22455558928501,151.6841669196376,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1011,test,17,0.5926524255855481,0.5926524255855481,1.0,0.5926524255855481,2.295332974382258,9.48243880936877,0.0,20.22920279332004,151.7190209499003,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1012,test,17,0.4822346272466063,0.4822346272466063,1.0,0.4822346272466063,1.8676866802906475,7.715754035945701,0.0,16.46027527668416,123.45206457513122,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1013,test,17,0.5913557457157667,0.5913557457157667,1.0,0.5913557457157667,2.290310954841232,9.461691931452267,0.0,20.18494278709817,151.38707090323626,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,8,jump,1014,test,17,0.4377640067880403,0.4377640067880403,1.0,0.4377640067880403,1.6954527078591106,7.0042241086086445,0.0,14.942344765031775,112.06758573773831,nan,0.0,1.0,1.0,0.0,15,0,0.0
A,0.0,16,return,1000,train,9,0.9488829519951363,0.0,0.0,0.9488829519951363,1.1485994816693768,2.9116955783142067,-2.5376526277146434e-16,6.810344278998331,20.561292904158066,0.351618918804344,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1001,train,9,1.1446879611878782,0.0,0.0,1.1446879611878782,1.485095074524261,3.687179457709679,2.5376526277146434e-16,8.427838760479265,26.262555863852327,0.4304051119303664,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1002,train,9,1.2487134981071186,0.0,0.0,1.2487134981071186,1.519593703449526,3.76457603550339,1.2688263138573217e-16,8.604745224007747,27.57147789990225,0.35392993795763494,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1003,train,9,1.3978467817785845,0.0,0.0,1.3978467817785845,1.8436370114623661,4.565699402336623,0.0,10.435884348197996,31.88754576889272,0.3460264630756454,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1004,train,9,1.2503410640540844,0.0,0.0,1.2503410640540844,1.6160943069536322,4.021701520959223,-2.5376526277146434e-16,9.316275835901655,29.393126122962897,0.4399174904996044,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1005,test,9,1.187958051369907,0.0,0.0,1.187958051369907,1.5861574375948764,3.918582415747756,-1.2688263138573217e-16,9.374958434910328,28.664429445681172,0.569127485764613,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1006,test,9,1.028806400654399,0.0,0.0,1.028806400654399,1.2293487974635968,3.1152536442032397,5.075305255429287e-16,7.120579758178834,21.570920038364505,0.3109875171557332,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1007,test,9,1.228982244652479,0.0,0.0,1.228982244652479,1.668468024866462,4.104047556519643,-2.5376526277146434e-16,9.505951353235039,30.000754235480763,0.2213408005096979,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1008,test,9,0.9538283745278383,0.0,0.0,0.9538283745278383,0.9835170917599909,2.590112017624703,0.0,6.375888176465433,16.041548968687522,0.3562720961227889,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1009,test,9,0.9134824891297193,0.0,0.0,0.9134824891297193,1.0307335480360196,2.6549145416306743,0.0,6.576557540948406,17.743180110218535,0.2410210612837643,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1010,test,9,1.2161236044846213,0.0,0.0,1.2161236044846213,1.6227106440023389,4.008537479368826,0.0,9.181085016431213,29.164932876454163,0.03236528462384125,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1011,test,9,0.7035476967458854,0.0,0.0,0.7035476967458854,0.7326374458832515,1.9057347962129618,0.0,4.679996224825755,11.324072503092687,0.1844891036820771,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1012,test,9,1.0957556880348416,0.0,0.0,1.0957556880348416,1.4582727837104645,3.5999133524563236,-1.2688263138573217e-16,9.103996646638672,27.62656422633667,0.48589292127001354,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1013,test,9,1.0648666744096162,0.0,0.0,1.0648666744096162,1.3083802026115292,3.2902621102523284,1.2688263138573217e-16,7.837375518809119,24.531197161272388,0.40278384422284025,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,return,1014,test,9,1.1441989951939417,0.0,0.0,1.1441989951939417,1.495143844569601,3.7040892163548795,0.0,8.578276435725472,27.649072356068505,0.4422054253719943,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1000,train,9,0.8220659809010236,0.47022913864666177,0.5720089987561195,0.8220659809010236,1.0608602382209906,2.944520616483561,0.0,7.079648620486195,23.556164931868487,0.1474210966404768,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1001,train,9,0.8679244512696427,0.49008660229069445,0.5646650484080401,0.8679244512696427,1.1820228828463546,3.725511827914401,5.075305255429287e-16,8.543105660513882,26.681198776736736,0.13938050911986913,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1002,train,9,0.8240887829744963,0.49326905924692094,0.5985630061199201,0.8240887829744963,1.0045995601160311,3.1891310942224114,0.0,7.566038723983989,19.182808390644887,0.05756438812092442,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1003,train,9,0.6816355585606115,0.4539464732765409,0.6659665382409413,0.6816355585606115,1.1018483522185905,3.503541813720495,0.0,8.714307563914721,25.979854949894637,-0.07144313273756978,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1004,train,9,0.9814351616224073,0.568923948365922,0.5796857200687976,0.9814351616224073,1.1725285211615863,3.5064191366676023,0.0,8.014672312383091,17.47259692742826,0.07970809014706398,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1005,test,9,0.6868052996453404,0.40330345359356884,0.5872165718608037,0.6868052996453404,0.8449748675146315,2.7800354960493667,0.0,7.139720683355983,16.748535962723132,-0.045875407281930354,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1006,test,9,1.1062510312366411,0.597835774007307,0.5404160151055465,1.1062510312366411,1.2529173005062053,3.7988288329643156,0.0,8.683037332489864,15.469474518286177,0.1378556904905493,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1007,test,9,0.7547434711277689,0.4269282173872763,0.5656600337984277,0.7547434711277689,0.862650632841505,2.422224129813683,0.0,5.977339872824124,15.891225748552444,0.045151960535660354,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1008,test,9,0.8749212557222875,0.4309354903383318,0.49254202880529496,0.8749212557222875,0.9540020221659916,2.8584224911505025,0.0,6.853994165400311,22.86737992920402,0.3715715928985869,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1009,test,9,0.7317555441092779,0.4267029075390723,0.583122206553928,0.7317555441092779,0.8909100235710641,2.3270052111582262,0.0,5.733353616685727,17.385888786469636,0.02764594780519996,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1010,test,9,0.9591063992066808,0.5474838923638369,0.5708270665451559,0.9591063992066808,1.2460260551065552,3.950484921861463,0.0,9.02967982139763,24.733699902103993,0.2131463058158051,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1011,test,9,0.8523316622786115,0.44193655679821364,0.5185030386138029,0.8523316622786115,1.0290551334983955,3.035198524017032,0.0,7.306759581221366,24.281588192136255,0.12909960780679025,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1012,test,9,0.7475408709746838,0.40309481509183154,0.5392277944164511,0.7475408709746838,0.8051380189637248,2.6038929214429736,0.0,7.293875982271693,15.990111822625206,0.20618121189060598,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1013,test,9,0.9445046860549615,0.5442776799633784,0.5762572573744821,0.9445046860549615,1.1746011053058374,3.7137480051279153,5.075305255429287e-16,8.488566868863806,19.462409087757532,0.11955191338421048,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,ramp,1014,test,9,0.9285719742660219,0.5473498144244301,0.589453299898563,0.9285719742660219,1.1278367353953498,3.4113973720961606,5.075305255429287e-16,7.797479707648367,17.727817546168957,0.1379049060387112,0.7142857142857143,1.0,1.0,0.7142857142857143,7,5,0.0
A,0.0,16,jump,1000,train,9,0.4167746686155396,0.4167746686155396,1.0,0.4167746686155396,1.1026821259080741,3.3341973489243166,0.0,7.621022511827009,26.673578791394533,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1001,train,9,0.5965575592924,0.5965575592924,1.0,0.5965575592924,1.5783429446233597,4.7724604743392,0.0,10.908481084203885,38.1796837947136,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1002,train,9,0.5884296030924229,0.5884296030924229,1.0,0.5884296030924229,1.5568383938509947,4.707436824739383,0.0,10.759855599404304,37.659494597915064,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1003,train,9,0.46143313817308484,0.46143313817308484,1.0,0.46143313817308484,1.2208373302900877,3.6914651053846788,0.0,8.437634526593552,29.53172084307743,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1004,train,9,0.48837197381719066,0.48837197381719066,1.0,0.48837197381719066,1.292110790014034,3.9069757905375253,0.0,8.930230378371487,31.255806324300202,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1005,test,9,0.5629412929755425,0.5629412929755425,1.0,0.5629412929755425,1.4894026639424374,4.50353034380434,0.0,10.29378364298135,36.02824275043472,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1006,test,9,0.485473121735846,0.485473121735846,1.0,0.485473121735846,1.2844411483192342,3.883784973886768,0.0,8.87722279745547,31.070279791094144,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1007,test,9,0.5871732789669928,0.5871732789669928,1.0,0.5871732789669928,1.5535144726490158,4.697386231735942,0.0,10.73688281539644,37.57908985388754,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1008,test,9,0.5499039095740139,0.5499039095740139,1.0,0.5499039095740139,1.4549089897149914,4.399231276592111,0.0,10.055385775067682,35.19385021273689,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1009,test,9,0.5306833731783813,0.5306833731783813,1.0,0.5306833731783813,1.4040562303468818,4.245466985427051,0.0,9.703924538118972,33.963735883416405,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1010,test,9,0.5925162770298343,0.5925162770298343,1.0,0.5925162770298343,1.5676507167787943,4.740130216238675,0.0,10.834583351402685,37.9210417299094,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1011,test,9,0.5926524255855481,0.5926524255855481,1.0,0.5926524255855481,1.5680109319985736,4.741219404684385,0.0,10.83707292499288,37.92975523747508,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1012,test,9,0.4822346272466063,0.4822346272466063,1.0,0.4822346272466063,1.2758728972784528,3.8578770179728505,0.0,8.818004612509373,30.863016143782804,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1013,test,9,0.5913557457157667,0.5913557457157667,1.0,0.5913557457157667,1.5645802395330684,4.730845965726133,0.0,10.813362207374018,37.846767725809066,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.0,16,jump,1014,test,9,0.4377640067880403,0.4377640067880403,1.0,0.4377640067880403,1.1582146948963459,3.5021120543043223,0.0,8.004827552695593,28.016896434434578,nan,0.0,1.0,1.0,0.0,7,0,0.0
A,0.05,8,return,1000,train,17,1.061724657875469,0.027342356419054747,0.025752775181625068,1.061724657875469,1.2062119887499199,4.454021192035233,-0.13636696940300144,10.425779690011408,62.295934528708656,0.30224044293185176,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,return,1001,train,17,1.3993020283439466,0.02493210548975793,0.017817529728921148,1.3993020283439466,1.8078430535419487,6.681807085768136,-0.06306952836885671,19.867035937958537,93.7058233195401,0.4077353852458564,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1002,train,17,1.4710135234828439,0.024464291525328974,0.016630908645493696,1.4710135234828439,1.980742227516911,7.139458763804839,-0.2882210255777712,22.918821072581103,98.57358585514852,0.3373190727398731,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1003,train,17,2.1061954390724096,0.03857180075626193,0.018313495528814436,2.1061954390724096,2.815885546995544,9.349505294238229,0.6995989714752435,20.261815766520396,80.50596431815038,0.39943223533416355,1.0,1.0,1.0,0.2,15,15,0.057375390242124326
A,0.05,8,return,1004,train,17,1.8229224622958973,0.07951706211000137,0.04362064967363057,1.8229224622958973,2.228666336650806,7.928319626397097,-0.4270657231028004,18.260568169402077,87.23681608156227,0.409809889792291,1.0,1.0,1.0,0.2,15,15,0.057375390242124326
A,0.05,8,return,1005,test,17,1.675182457180347,0.04314619298577685,0.02575611558062765,1.675182457180347,2.2636433617696627,7.660720235438646,0.06905250245082566,16.53186812901354,103.89798044752165,0.3705463955100682,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1006,test,17,1.2819725283985128,0.03675943687018345,0.02867412214839322,1.2819725283985128,1.770790031836113,6.1619056324730925,0.18177512244265395,23.362822761154337,82.80199022367535,0.26722879462494137,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,return,1007,test,17,1.7012044702381424,0.027051649649425934,0.01590146870801434,1.7012044702381424,2.3881849919495433,7.93848224890332,-0.07795951656045474,17.367664491241577,115.3149039820922,0.3647096843834193,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1008,test,17,0.9018234970323138,0.046642321039575316,0.051720010837003116,0.9018234970323138,0.9216769154406966,3.4906906732354672,-0.07489930684773848,12.514554421372623,43.924524046818085,0.20132863911609392,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,return,1009,test,17,1.198398830800657,0.030501983625156923,0.025452280861103956,1.198398830800657,1.5801654747101774,5.372049308197563,-0.00952269834020214,11.587664080704787,72.45847567873153,0.3536997505658012,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,return,1010,test,17,1.7484861888729282,0.025931337588099956,0.01483073629813185,1.7484861888729282,2.1570926817091363,7.725617185410211,-0.13793684940654066,16.0009710312364,97.27323750797001,0.3428179076071956,1.0,1.0,1.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1011,test,17,0.8383967523448373,0.035734342860356205,0.042622234354336416,0.8383967523448373,0.7981563167607669,2.9941330316914874,-0.03433601222944655,6.6850881593441915,39.41241156987671,0.31344330321585623,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,return,1012,test,17,1.3692582216076419,0.03964228174025413,0.028951647771528623,1.3692582216076419,1.9966972648107053,6.640712707481695,-0.3234526872526988,13.95308120912491,95.02122027210427,0.33882204970049734,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,return,1013,test,17,1.4115987628685598,0.026971760614107547,0.019107243023716795,1.4115987628685598,1.905972125521012,6.833055044465592,0.12128284358355082,23.564289414852137,102.07157532074515,0.2783437184526895,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,return,1014,test,17,1.43216826710914,0.026769187861835936,0.018691370613782746,1.43216826710914,1.8746509314173614,6.712471941029065,0.023844124207972328,22.265389403525134,80.40061850952927,0.3172863409696838,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1000,train,17,1.0035416401191277,0.425557569984128,0.4240557172431941,1.0035416401191277,1.0624551669689741,4.380017700454399,0.004293622605956197,9.760647098132534,34.592735393278886,0.08440840417231175,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1001,train,17,1.1466647168373356,0.48932485545249815,0.4267375181841521,1.1466647168373356,0.904570151585169,3.3123942269686637,-0.007261933942519742,8.114110521322822,39.61751541557943,0.07741301605847539,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1002,train,17,1.452507227544885,0.47471274101032673,0.32682298029780876,1.452507227544885,1.554394280528129,6.252714904847129,0.26182276897170026,13.71459733959221,75.35364602102283,0.412615827037082,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1003,train,17,1.3578368683406674,0.3968030150581492,0.29223172850142065,1.3578368683406674,1.1030559334468224,4.204962983932605,1.4124702520727197,10.416516338614967,51.473575402261815,0.49146022022303965,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1004,train,17,1.2880560488853339,0.5540215905975836,0.4301222691955263,1.2880560488853339,1.5149057151674836,6.07917766338673,0.49760067949145514,13.651140642101142,48.637800894792605,0.2781671102395542,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1005,test,17,1.1763468305266522,0.38245283737064745,0.3251191123619747,1.1763468305266522,1.1401281525377576,4.959234508529038,0.4190513706650864,12.574527216174022,64.5449128376751,0.36493045794967743,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1006,test,17,1.2727971579399595,0.5648162928282757,0.44375986330959366,1.2727971579399595,1.2200170410790079,4.589865027548516,0.4749824913310846,11.79585656312956,60.71055520666488,-0.00476857712146929,1.0,1.0,0.0,0.2,15,15,0.057375390242124326
A,0.05,8,ramp,1007,test,17,1.002805028342492,0.39705648059715204,0.395945841290241,1.002805028342492,0.9826360652384442,4.1708874241339124,0.026746698235098166,9.295793069513559,57.57656731250387,0.35420867693214686,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1008,test,17,1.018816197592965,0.40160774807961924,0.39419058023267567,1.018816197592965,1.223510647493908,5.69508518567927,-0.1398440595165641,13.09660459475057,79.90653468978545,0.29567187991346483,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,ramp,1009,test,17,0.9868528630801799,0.3959497068027099,0.4012246623745568,0.9868528630801799,1.3447331125727247,6.1181833756364625,0.3712774160942082,13.748004653659176,87.33000685136096,0.24877147871322353,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,ramp,1010,test,17,1.1840617735956394,0.5153614741812208,0.43524880683904105,1.1840617735956394,1.3196499478040031,4.773858110868293,0.06933777922551,11.417132220303959,60.14850561155216,0.23555202424412514,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,ramp,1011,test,17,1.0436763845855326,0.3992618371968124,0.3825532924704129,1.0436763845855326,1.0898225431017965,4.941704186901594,0.3806950373904215,10.991406154574637,55.617544377726105,0.1954591694905959,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1012,test,17,1.0587552065513965,0.39876502523174945,0.3766357159466697,1.0587552065513965,1.0822006265359467,4.58280616849753,-0.13169992084938542,9.848269262265891,51.647971485342225,0.14768734876272038,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1013,test,17,1.2882555979550148,0.5289742135688534,0.4106127808864565,1.2882555979550148,1.391956476743874,5.2332761401768115,0.31765003150029636,18.173633316171575,70.73831528371508,0.07891310184189117,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,ramp,1014,test,17,1.2451717448842041,0.5072308942771425,0.40735817879027836,1.2451717448842041,1.2038106702326339,4.012810726074747,0.5685346218414016,8.470614532565714,45.78715023485532,0.2901174351529951,1.0,1.0,0.0,0.13333333333333333,15,15,0.057375390242124326
A,0.05,8,jump,1000,train,17,1.1958368876511112,0.3741808798257835,0.3129029416049857,1.1958368876511112,1.4024051879993897,6.264229192762029,0.6488171752493183,19.00816385366459,94.3234184460467,0.35787265612735464,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1001,train,17,1.544659319831828,0.5906163583507923,0.38236027243540965,1.544659319831828,2.1521652150858968,9.317115299398738,0.11138502235685527,25.989342930267398,141.63971766659242,0.16516136559320926,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,jump,1002,train,17,1.2200830452654672,0.5434282581843759,0.4454026800004717,1.2200830452654672,1.9529627292759169,8.676022146474487,-0.4216882573338163,21.001644634273028,129.97426543437447,0.5336350414342961,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1003,train,17,1.2163421860062595,0.4243790418762265,0.3488977417363394,1.2163421860062595,1.6206537416423148,7.327166358092911,-0.1782286527191014,18.291020194612504,108.82748898519958,0.42226257834534653,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1004,train,17,1.0813349494696067,0.47595820948471845,0.4401579822405401,1.0813349494696067,1.7926161522037607,7.993015636691902,0.475187223137418,17.332637314830944,119.41165574652231,0.48900969657926263,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1005,test,17,1.2471549713079368,0.5363440880568732,0.4300540834106523,1.2471549713079368,1.9410887705541313,8.666923884842262,-0.06485311597151207,21.118162077183023,131.2013301639235,0.30185840457676155,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1006,test,17,1.2180035535697469,0.5057369921503865,0.4152179939608249,1.2180035535697469,1.5980895924386764,7.1268708572285835,0.9341711190638332,18.738065874203624,104.04272217344418,0.2797655165712244,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1007,test,17,1.2275756786646714,0.518027452360517,0.4219922741740984,1.2275756786646714,2.104783352232488,9.344379098095414,0.04309974555228564,22.287007227978993,142.67656101367484,0.4198651890895777,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1008,test,17,1.3225647173424722,0.5446488988558841,0.41181266346669804,1.3225647173424722,2.0063323017485475,8.826312301723826,1.0466740334513176,19.828003260565293,133.8452500344027,0.38280794697845827,1.0,1.0,0.0,0.06666666666666667,15,15,0.057375390242124326
A,0.05,8,jump,1009,test,17,1.160676824619396,0.519637819097892,0.4477024164485143,1.160676824619396,1.7404268933781715,7.633828678935232,-0.181637299097405,20.144632084386902,111.42791087420808,0.4664767710888326,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1010,test,17,1.3030412247166143,0.5837736557317699,0.448008585345202,1.3030412247166143,2.0622433816640027,9.223526637046005,0.1752874383715427,21.92319188933731,137.19119250938496,0.24768296406442586,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1011,test,17,1.2953960142582888,0.5635702845328135,0.43505636757381855,1.2953960142582888,2.001295899458724,8.886547047781473,-0.09441662864115029,22.201620200963355,135.70547689105288,0.46736197195618323,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1012,test,17,1.3201893582910862,0.45156883798034403,0.3420485365560555,1.3201893582910862,1.568099074090108,7.287632176836609,-0.205685230960698,17.56865324222854,106.40087551958969,0.5720915165954384,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1013,test,17,1.3112303094303797,0.5919381850667654,0.45143723479356823,1.3112303094303797,2.1249069025367366,9.344078722822868,0.2535543017482397,23.808631362821696,140.53248044726604,0.3398312062608791,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,8,jump,1014,test,17,1.2803395843460306,0.45612337307526446,0.3562518714972343,1.2803395843460306,1.4436823956113054,6.576510259182534,-1.0885279339416132,18.470771240494926,99.80965256923837,0.434044338729615,1.0,1.0,0.0,0.0,15,15,0.057375390242124326
A,0.05,16,return,1000,train,9,0.8436669971627668,0.027342356419054747,0.03240894394471572,0.8436669971627668,0.866884429708322,2.383038013651531,-0.03979589595366928,6.198768113869192,17.561559788107797,0.6425626743160135,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1001,train,9,1.0234592770527184,0.02493210548975793,0.02436062288824578,1.0234592770527184,1.339070417082258,3.340903542884068,0.08448725916231759,7.420502938982982,25.38103938700933,0.4063881041414768,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1002,train,9,1.085532269420106,0.024464291525328974,0.02253667828631005,1.085532269420106,1.4348919360079682,3.5697293819024196,-0.08698359122901753,7.99527182799987,27.05524631789565,0.3561870209027598,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1003,train,9,1.4020329163187712,0.03857180075626193,0.027511337506638187,1.4020329163187712,1.8928227109511955,4.6747526471191145,0.30264610126330344,10.770588846648568,35.41600755771635,0.4847837974015743,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
A,0.05,16,return,1004,train,9,1.2494312934469978,0.07951706211000137,0.06364260486114882,1.2494312934469978,1.5701873314262866,3.9641598131985485,-0.2243477819686613,8.875743657071107,29.807898551644477,0.32090054180884026,1.0,1.0,1.0,0.14285714285714285,7,7,0.057375390242124326
