run_id,family,seed,variant,frame,u,z,card0,card1,d0_vs_full,d1_vs_full,delta,bound_2delta,d0_cross_32_16,field_max_abs_diff
A_ramp_11_sigma0_points32,A,11,points32,18,0.140625,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,19,0.1484375,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,20,0.15625,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,21,0.1640625,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,22,0.171875,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,23,0.1796875,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,24,0.1875,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,25,0.1953125,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,26,0.203125,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,27,0.2109375,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,28,0.21875,0.5,31,10,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,29,0.2265625,0.512575859570828,31,9,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,30,0.234375,0.546694678659407,31,8,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,31,0.2421875,0.580813497747986,31,8,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,32,0.25,0.614932316836565,31,8,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,33,0.2578125,0.649051135925144,31,7,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,34,0.265625,0.683169955013723,31,7,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,35,0.2734375,0.717288774102302,31,7,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,36,0.28125,0.751407593190881,31,5,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,37,0.2890625,0.78552641227946,31,6,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,38,0.296875,0.819645231368039,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,39,0.3046875,0.853764050456618,31,3,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,40,0.3125,0.887882869545197,31,3,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,41,0.3203125,0.922001688633776,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,42,0.328125,0.956120507722355,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,43,0.3359375,0.990239326810935,31,3,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,44,0.34375,1.02435814589951,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,45,0.3515625,1.05847696498809,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,46,0.359375,1.09259578407667,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,47,0.3671875,1.12671460316525,31,4,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,48,0.375,1.16083342225383,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,49,0.3828125,1.19495224134241,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,50,0.390625,1.22907106043099,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,51,0.3984375,1.26318987951957,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,52,0.40625,1.29730869860815,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,53,0.4140625,1.33142751769672,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,54,0.421875,1.3655463367853,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,55,0.4296875,1.39966515587388,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,56,0.4375,1.43378397496246,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,57,0.4453125,1.46790279405104,31,3,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,58,0.453125,1.50202161313962,31,3,0.17910174552439,0.17910174552439,0.18084336599799,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,59,0.4609375,1.5361404322282,31,2,0.17910174552439,0.17910174552439,0.18084336599799,0.361686731995981,,
A_ramp_11_sigma0_points32,A,11,points32,60,0.46875,1.57025925131678,31,2,0.17910174552439,0.17910174552439,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,61,0.4765625,1.60437807040536,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,62,0.484375,1.63849688949394,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,63,0.4921875,1.67261570858252,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,64,0.5,1.70673452767109,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,65,0.5078125,1.74085334675967,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,66,0.515625,1.77497216584825,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,67,0.5234375,1.80909098493683,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,68,0.53125,1.84320980402541,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,69,0.5390625,1.87732862311399,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,70,0.546875,1.91144744220257,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,71,0.5546875,1.94556626129115,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,72,0.5625,1.97968508037973,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,73,0.5703125,2.01380389946831,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,74,0.578125,2.04792271855688,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,75,0.5859375,2.08204153764546,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,76,0.59375,2.11616035673404,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,77,0.6015625,2.15027917582262,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,78,0.609375,2.1843979949112,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,79,0.6171875,2.21851681399978,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,80,0.625,2.25263563308836,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,81,0.6328125,2.28675445217694,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,82,0.640625,2.32087327126552,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,83,0.6484375,2.3549920903541,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,84,0.65625,2.38911090944268,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,85,0.6640625,2.42322972853125,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,86,0.671875,2.45734854761983,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,87,0.6796875,2.49146736670841,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,88,0.6875,2.52558618579699,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,89,0.6953125,2.55970500488557,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,90,0.703125,2.59382382397415,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,91,0.7109375,2.62794264306273,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,92,0.71875,2.66206146215131,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,93,0.7265625,2.69618028123989,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,94,0.734375,2.73029910032847,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995983,,
A_ramp_11_sigma0_points32,A,11,points32,95,0.7421875,2.76441791941705,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,96,0.75,2.79853673850562,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,97,0.7578125,2.8326555575942,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,98,0.765625,2.86677437668278,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,99,0.7734375,2.90089319577136,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,100,0.78125,2.93501201485994,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,101,0.7890625,2.96913083394852,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,102,0.796875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,103,0.8046875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,104,0.8125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,105,0.8203125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,106,0.828125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,107,0.8359375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,108,0.84375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,109,0.8515625,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,110,0.859375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,111,0.8671875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,112,0.875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,113,0.8828125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,114,0.890625,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,115,0.8984375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,116,0.90625,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,117,0.9140625,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,118,0.921875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,119,0.9296875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,120,0.9375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,121,0.9453125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,122,0.953125,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,123,0.9609375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,124,0.96875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,125,0.9765625,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,126,0.984375,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,127,0.9921875,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points32,A,11,points32,128,1,3,31,2,0.17910174552439,0.179101745524391,0.180843365997991,0.361686731995982,,
A_ramp_11_sigma0_points16,A,11,points16,0,0,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,1,0.0078125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,2,0.015625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,3,0.0234375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,4,0.03125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,5,0.0390625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,6,0.046875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,7,0.0546875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,8,0.0625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,9,0.0703125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,10,0.078125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,11,0.0859375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,12,0.09375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,13,0.1015625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,14,0.109375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,15,0.1171875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,16,0.125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,17,0.1328125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,18,0.140625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,19,0.1484375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,20,0.15625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,21,0.1640625,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,22,0.171875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,23,0.1796875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,24,0.1875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,25,0.1953125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,26,0.203125,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,27,0.2109375,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,28,0.21875,0.5,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,29,0.2265625,0.512575859570828,15,3,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,30,0.234375,0.546694678659407,15,4,0.353028867134249,0.525214368270508,0.35994511152238,0.71989022304476,0.346112622746117,
A_ramp_11_sigma0_points16,A,11,points16,31,0.2421875,0.580813497747986,15,5,0.353028867134249,0.512891331944399,0.35994511152238,0.71989022304476,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,32,0.25,0.614932316836565,15,5,0.353028867134249,0.50413918865393,0.35994511152238,0.71989022304476,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,33,0.2578125,0.649051135925144,15,5,0.353028867134249,0.490391960332569,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,34,0.265625,0.683169955013723,15,6,0.353028867134249,0.476288295322779,0.35994511152238,0.71989022304476,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,35,0.2734375,0.717288774102302,15,6,0.353028867134249,0.462351288198806,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,36,0.28125,0.751407593190881,15,6,0.353028867134249,0.448324618092056,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,37,0.2890625,0.78552641227946,15,6,0.353028867134249,0.433119228250633,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,38,0.296875,0.819645231368039,15,5,0.353028867134249,0.421068015694063,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,39,0.3046875,0.853764050456618,15,5,0.353028867134249,0.406306668217679,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,40,0.3125,0.887882869545197,15,3,0.353028867134249,0.390306144306255,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,41,0.3203125,0.922001688633776,15,3,0.353028867134249,0.376137382353354,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,42,0.328125,0.956120507722355,15,3,0.353028867134249,0.393129005065591,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,43,0.3359375,0.990239326810935,15,3,0.353028867134249,0.410125239178149,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,44,0.34375,1.02435814589951,15,3,0.353028867134249,0.424100398904766,0.35994511152238,0.719890223044759,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,45,0.3515625,1.05847696498809,15,3,0.353028867134249,0.435825662646396,0.35994511152238,0.71989022304476,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,46,0.359375,1.09259578407667,15,3,0.353028867134249,0.452745573640109,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,47,0.3671875,1.12671460316525,15,3,0.353028867134249,0.465396117677019,0.35994511152238,0.71989022304476,0.346112622746118,
A_ramp_11_sigma0_points16,A,11,points16,48,0.375,1.16083342225383,15,3,0.353028867134249,0.479833295160373,0.35994511152238,0.719890223044759,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,49,0.3828125,1.19495224134241,15,2,0.353028867134249,0.494432007128136,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,50,0.390625,1.22907106043099,15,2,0.353028867134249,0.504669894480245,0.35994511152238,0.71989022304476,0.346112622746119,
A_ramp_11_sigma0_points16,A,11,points16,51,0.3984375,1.26318987951957,15,2,0.353028867134249,0.51815446842513,0.35994511152238,0.719890223044759,0.346112622746119,
