run_id,family,config,z_value,seed,sigma,interval,u_mid,distance,above_e_static_05,above_e_loo
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,70,0.55078125,0.0634247880030821,true,true
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,71,0.55859375,0.0466310436967284,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,72,0.56640625,0.0378886582166648,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,73,0.57421875,0.0353047308579662,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,74,0.58203125,0.0372938554430304,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,75,0.58984375,0.0218977983581827,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,76,0.59765625,0.0358293552570264,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,77,0.60546875,0.0442021579229013,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,78,0.61328125,0.0466001876694382,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,79,0.62109375,0.0460590078103058,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,80,0.62890625,0.0269850982936422,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,81,0.63671875,0.0240876580156223,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,82,0.64453125,0.034017306512398,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,83,0.65234375,0.0199823226049792,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,84,0.66015625,0.0426010160032961,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,85,0.66796875,0.0395158183035401,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,86,0.67578125,0.0439621598628684,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,87,0.68359375,0.0622706156733602,true,true
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,88,0.69140625,0.0517082273448149,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,89,0.69921875,0.0471300497529086,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,90,0.70703125,0.0207933241827956,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,91,0.71484375,0.0370052711088682,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,92,0.72265625,0.0692772685354017,true,true
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,93,0.73046875,0.0285082722827268,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,94,0.73828125,0.0361052706796807,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,95,0.74609375,0.0412658000088787,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,96,0.75390625,0.0370105216693641,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,97,0.76171875,0.0271721078124447,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,98,0.76953125,0.0323372100636286,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,99,0.77734375,0.0252886761354597,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,100,0.78515625,0.0259406686713233,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,101,0.79296875,0.0270845161567094,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,102,0.80078125,0.0454313283873111,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,103,0.80859375,0.0475080332003401,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,104,0.81640625,0.0314656401516605,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,105,0.82421875,0.0438216645521204,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,106,0.83203125,0.0668352292492638,true,true
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,107,0.83984375,0.0496594817473537,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,108,0.84765625,0.0453905541964462,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,109,0.85546875,0.0535724216659332,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,110,0.86328125,0.0224957221428074,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,111,0.87109375,0.0392851040391954,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,112,0.87890625,0.0339089372155843,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,113,0.88671875,0.0386816355190308,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,114,0.89453125,0.0463267494496464,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,115,0.90234375,0.0424453205952015,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,116,0.91015625,0.0540527345628582,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,117,0.91796875,0.0408868638697025,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,118,0.92578125,0.0366265609333077,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,119,0.93359375,0.0317988661762221,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,120,0.94140625,0.0542393837226293,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,121,0.94921875,0.0382607694752169,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,122,0.95703125,0.0465061401899103,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,123,0.96484375,0.0454927053213868,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,124,0.97265625,0.0507353228777837,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,125,0.98046875,0.0461479134842335,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,126,0.98828125,0.0567364596987929,false,false
A_snapshot_z2.0_13_sigma50_stride1,A,snapshot_z2.0,2,13,0.05,127,0.99609375,0.0299291665886541,false,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,0,0.00390625,0.0386074898938253,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,1,0.01171875,0.0390790305334038,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,2,0.01953125,0.0501556434870398,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,3,0.02734375,0.0885534357204587,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,4,0.03515625,0.0966091287354216,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,5,0.04296875,0.0609736211856498,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,6,0.05078125,0.0467957992236743,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,7,0.05859375,0.036055671873289,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,8,0.06640625,0.137434918851916,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,9,0.07421875,0.0746067330869513,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,10,0.08203125,0.0472587706703293,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,11,0.08984375,0.0908275891381757,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,12,0.09765625,0.0969896060340106,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,13,0.10546875,0.0414084615018769,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,14,0.11328125,0.0460013785028821,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,15,0.12109375,0.0505400619503235,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,16,0.12890625,0.052350235460879,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,17,0.13671875,0.0423941101732361,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,18,0.14453125,0.0405481912857418,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,19,0.15234375,0.0423464861344192,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,20,0.16015625,0.0459272132619409,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,21,0.16796875,0.0520164105424617,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,22,0.17578125,0.0524511714047277,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,23,0.18359375,0.0550687417016202,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,24,0.19140625,0.030154496410435,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,25,0.19921875,0.0462974465428323,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,26,0.20703125,0.0526226531835065,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,27,0.21484375,0.0467065293530855,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,28,0.22265625,0.0521612176120627,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,29,0.23046875,0.0547696962656352,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,30,0.23828125,0.0296865213791012,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,31,0.24609375,0.0597037876021912,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,32,0.25390625,0.0490528527979875,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,33,0.26171875,0.042566097085166,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,34,0.26953125,0.041663488241298,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,35,0.27734375,0.0444235081892854,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,36,0.28515625,0.0347169562281032,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,37,0.29296875,0.0473027773488027,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,38,0.30078125,0.0821134030071408,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,39,0.30859375,0.0571911630497967,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,40,0.31640625,0.0360355421704487,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,41,0.32421875,0.0320718907919556,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,42,0.33203125,0.059612378345788,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,43,0.33984375,0.0877037957816392,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,44,0.34765625,0.0703484701068397,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,45,0.35546875,0.0453865997882297,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,46,0.36328125,0.039425172979595,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,47,0.37109375,0.091604212823123,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,48,0.37890625,0.0469491798899559,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,49,0.38671875,0.0463769252268356,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,50,0.39453125,0.0438008216534799,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,51,0.40234375,0.128986164409051,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,52,0.41015625,0.0928359295206811,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,53,0.41796875,0.0373269495020132,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,54,0.42578125,0.0771191589297304,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,55,0.43359375,0.0813771878067664,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,56,0.44140625,0.067650644229019,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,57,0.44921875,0.0317228276137668,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,58,0.45703125,0.051554013055004,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,59,0.46484375,0.0496761236854568,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,60,0.47265625,0.06806275149029,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,61,0.48046875,0.0464237446368568,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,62,0.48828125,0.0444059960568001,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,63,0.49609375,0.0546988866947016,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,64,0.50390625,0.0390198166431397,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,65,0.51171875,0.0325547126896323,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,66,0.51953125,0.0389140636128952,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,67,0.52734375,0.0396047986761809,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,68,0.53515625,0.0283941880962058,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,69,0.54296875,0.0410441725748696,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,70,0.55078125,0.0332116315375846,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,71,0.55859375,0.0322660464623612,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,72,0.56640625,0.0384368026220768,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,73,0.57421875,0.0717273501044124,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,74,0.58203125,0.0704932626567564,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,75,0.58984375,0.0413701881390233,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,76,0.59765625,0.047704430654582,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,77,0.60546875,0.0643144187910287,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,78,0.61328125,0.103595167218385,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,79,0.62109375,0.0528639509459599,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,80,0.62890625,0.0411780067126167,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,81,0.63671875,0.0813565407405915,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,82,0.64453125,0.155127870614809,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,83,0.65234375,0.0314124493124588,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,84,0.66015625,0.11319257126941,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,85,0.66796875,0.0632094059386739,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,86,0.67578125,0.0523252095880039,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,87,0.68359375,0.0618741838964205,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,88,0.69140625,0.0390291766275518,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,89,0.69921875,0.0495738540768928,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,90,0.70703125,0.0346818024542084,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,91,0.71484375,0.0631301162414015,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,92,0.72265625,0.0442727724565902,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,93,0.73046875,0.0459461950293207,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,94,0.73828125,0.0681237623386277,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,95,0.74609375,0.0387084413072534,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,96,0.75390625,0.0580372630450879,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,97,0.76171875,0.0707287891255278,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,98,0.76953125,0.0465496168470789,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,99,0.77734375,0.0667077181068813,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,100,0.78515625,0.0492104894844572,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,101,0.79296875,0.0669516589217547,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,102,0.80078125,0.0819917917750702,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,103,0.80859375,0.0664150231741713,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,104,0.81640625,0.0493597930115303,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,105,0.82421875,0.0433358121205101,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,106,0.83203125,0.0491605010489409,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,107,0.83984375,0.0535218744540041,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,108,0.84765625,0.0450228111152864,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,109,0.85546875,0.0288389720037132,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,110,0.86328125,0.102178551910343,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,111,0.87109375,0.0637805018607388,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,112,0.87890625,0.167016978147102,,true
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,113,0.88671875,0.0689282883944883,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,114,0.89453125,0.0525060177909263,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,115,0.90234375,0.0608869975441931,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,116,0.91015625,0.0664274817665516,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,117,0.91796875,0.052385101606928,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,118,0.92578125,0.0487954193075144,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,119,0.93359375,0.0361054809865923,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,120,0.94140625,0.0351896478094456,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,121,0.94921875,0.0506602862742719,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,122,0.95703125,0.0380611503786878,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,123,0.96484375,0.038280529842583,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,124,0.97265625,0.052582216242684,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,125,0.98046875,0.0533752113964348,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,126,0.98828125,0.051050437992641,,false
A_snapshot_z1.0_13_sigma100_stride1,A,snapshot_z1.0,1,13,0.1,127,0.99609375,0.0529833608506334,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,0,0.00390625,0.0310279373588169,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,1,0.01171875,0.0390790305334033,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,2,0.01953125,0.0386148668974167,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,3,0.02734375,0.0954088415034501,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,4,0.03515625,0.105626914194959,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,5,0.04296875,0.0527337275283643,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,6,0.05078125,0.077597398394373,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,7,0.05859375,0.0526132581894859,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,8,0.06640625,0.139410634305418,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,9,0.07421875,0.0588111083794498,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,10,0.08203125,0.0672565000173771,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,11,0.08984375,0.0915593686502214,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,12,0.09765625,0.129944457577934,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,13,0.10546875,0.0464921252759456,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,14,0.11328125,0.0371821166009138,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,15,0.12109375,0.0695242281177127,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,16,0.12890625,0.0495388041218016,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,17,0.13671875,0.0487648566034311,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,18,0.14453125,0.0387401337921065,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,19,0.15234375,0.0376335425555633,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,20,0.16015625,0.0456038123165402,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,21,0.16796875,0.0472180895423784,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,22,0.17578125,0.0927107214566569,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,23,0.18359375,0.10721294160848,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,24,0.19140625,0.060401379433241,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,25,0.19921875,0.047642113014863,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,26,0.20703125,0.0389303007419128,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,27,0.21484375,0.0399933948654145,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,28,0.22265625,0.064605365995216,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,29,0.23046875,0.0435314435066572,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,30,0.23828125,0.0322745469778387,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,31,0.24609375,0.0802102211386814,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,32,0.25390625,0.103951548995047,,true
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,33,0.26171875,0.0268192222621432,,false
A_snapshot_z2.0_13_sigma100_stride1,A,snapshot_z2.0,2,13,0.1,34,0.26953125,0.0342103406363347,,false
