run_id,family,seed,stride,interval,u_mid,z_mid,dz,abs_dz,d0,d1,dmax0,dmax1,card0,card1
A_ramp_12_sigma0_stride1,A,12,1,15,0.12109375,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,16,0.12890625,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,17,0.13671875,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,18,0.14453125,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,19,0.15234375,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,20,0.16015625,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,21,0.16796875,0.504025849614255,0.00805169922850912,0.00805169922850912,0.00799774309174411,0.00795406694007017,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride1,A,12,1,22,0.17578125,0.523548018874139,0.0309926392912596,0.0309926392912596,0.0282962486068812,0.02931979628257,0.184225969984344,1.31073624538248,63,10
A_ramp_12_sigma0_stride1,A,12,1,23,0.18359375,0.554540658165399,0.0309926392912596,0.0309926392912596,0.021282696812656,0.0294917610726856,0.184225969984344,1.2816876987141,63,13
A_ramp_12_sigma0_stride1,A,12,1,24,0.19140625,0.585533297456658,0.0309926392912596,0.0309926392912596,0.0296342295482066,0.0296390446544482,0.184225969984344,1.25273233234048,63,12
A_ramp_12_sigma0_stride1,A,12,1,25,0.19921875,0.616525936747918,0.0309926392912596,0.0309926392912596,0.0259689288758973,0.0297660623229445,0.184225969984344,1.22387675986099,63,9
A_ramp_12_sigma0_stride1,A,12,1,26,0.20703125,0.647518576039177,0.0309926392912596,0.0309926392912596,0.0281390745323768,0.0298763033192213,0.184225969984344,1.19563564599557,63,6
A_ramp_12_sigma0_stride1,A,12,1,27,0.21484375,0.678511215330437,0.0309926392912596,0.0309926392912596,0.0302619813586648,0.0299725499785706,0.184225969984344,1.19010600377153,63,5
A_ramp_12_sigma0_stride1,A,12,1,28,0.22265625,0.709503854621697,0.0309926392912596,0.0309926392912596,0.0154821603599547,0.0300570398960927,0.184225969984344,1.16125587401769,63,5
A_ramp_12_sigma0_stride1,A,12,1,29,0.23046875,0.740496493912956,0.0309926392912596,0.0309926392912596,0.0290292309738597,0.0301315870694164,0.184225969984344,1.1312460012491,63,7
A_ramp_12_sigma0_stride1,A,12,1,30,0.23828125,0.771489133204216,0.0309926392912596,0.0309926392912596,0.0278570885914622,0.0301976732399813,0.184225969984344,1.10129056707304,63,5
A_ramp_12_sigma0_stride1,A,12,1,31,0.24609375,0.802481772495475,0.0309926392912596,0.0309926392912596,0.0107224098613313,0.0302565173862687,0.184225969984344,1.07456190595159,63,5
A_ramp_12_sigma0_stride1,A,12,1,32,0.25390625,0.833474411786735,0.0309926392912596,0.0309926392912596,0.0268261572091472,0.0303091290543848,0.184225969984344,1.04855869979657,63,4
A_ramp_12_sigma0_stride1,A,12,1,33,0.26171875,0.864467051077995,0.0309926392912596,0.0309926392912596,0.0281921209817495,0.0303563496258118,0.184225969984344,1.02645591960385,63,3
A_ramp_12_sigma0_stride1,A,12,1,34,0.26953125,0.895459690369254,0.0309926392912596,0.0309926392912596,0.0241377028342902,0.0309012072875253,0.184225969984344,1.00088618037471,63,5
A_ramp_12_sigma0_stride1,A,12,1,35,0.27734375,0.926452329660514,0.0309926392912596,0.0309926392912596,0.022605167642493,0.0281099508702762,0.184225969984344,0.969984973087182,63,3
A_ramp_12_sigma0_stride1,A,12,1,36,0.28515625,0.957444968951774,0.0309926392912596,0.0309926392912596,0.0180118137451252,0.0308885399933998,0.184225969984344,0.950415280396443,63,3
A_ramp_12_sigma0_stride1,A,12,1,37,0.29296875,0.988437608243033,0.0309926392912596,0.0309926392912596,0.0281400112820023,0.0308811973887965,0.184225969984344,0.980788675163114,63,3
A_ramp_12_sigma0_stride1,A,12,1,38,0.30078125,1.01943024753429,0.0309926392912596,0.0309926392912596,0.0287018194527722,0.0308730511360186,0.184225969984344,1.01119965032918,63,3
A_ramp_12_sigma0_stride1,A,12,1,39,0.30859375,1.05042288682555,0.0309926392912596,0.0309926392912596,0.0156418179192678,0.0308639797788163,0.184225969984344,1.03528760009449,63,5
A_ramp_12_sigma0_stride1,A,12,1,40,0.31640625,1.08141552611681,0.0309926392912596,0.0309926392912596,0.0265032907421106,0.030853838071302,0.184225969984344,1.05669382201214,63,4
A_ramp_12_sigma0_stride1,A,12,1,41,0.32421875,1.11240816540807,0.0309926392912596,0.0309926392912596,0.0254632781925002,0.0308424511733147,0.184225969984344,1.08670106482057,63,3
A_ramp_12_sigma0_stride1,A,12,1,42,0.33203125,1.14340080469933,0.0309926392912596,0.0309926392912596,0.0288319151396427,0.030829607128226,0.184225969984344,1.11105916184575,63,3
A_ramp_12_sigma0_stride1,A,12,1,43,0.33984375,1.17439344399059,0.0309926392912596,0.0309926392912596,0.0259020843646242,0.0308150470186295,0.184225969984344,1.13568254768258,63,5
A_ramp_12_sigma0_stride1,A,12,1,44,0.34765625,1.20538608328185,0.0309926392912596,0.0309926392912596,0.0281639535526644,0.0307984519458131,0.184225969984344,1.16069906611513,63,5
A_ramp_12_sigma0_stride1,A,12,1,45,0.35546875,1.23637872257311,0.0309926392912596,0.0309926392912596,0.0270731211197105,0.0307794256098821,0.184225969984344,1.19016577526482,63,4
A_ramp_12_sigma0_stride1,A,12,1,46,0.36328125,1.26737136186437,0.0309926392912596,0.0309926392912596,0.0224488737995973,0.0307574707131119,0.184225969984344,1.21130860533638,63,3
A_ramp_12_sigma0_stride1,A,12,1,47,0.37109375,1.29836400115563,0.0309926392912596,0.0309926392912596,0.0268918671650956,0.0307319565623044,0.184225969984344,1.23704295595315,63,3
A_ramp_12_sigma0_stride1,A,12,1,48,0.37890625,1.32935664044689,0.0309926392912596,0.0309926392912596,0.00986771798612751,0.0307020739284557,0.184225969984344,1.26301349943899,63,3
A_ramp_12_sigma0_stride1,A,12,1,49,0.38671875,1.36034927973815,0.0309926392912596,0.0309926392912596,0.0231213733496538,0.0306667711310651,0.184225969984344,1.28920596183752,63,3
A_ramp_12_sigma0_stride1,A,12,1,50,0.39453125,1.39134191902941,0.0309926392912596,0.0309926392912596,0.0224672489892757,0.0306246619231931,0.184225969984344,1.31560708864394,63,3
A_ramp_12_sigma0_stride1,A,12,1,51,0.40234375,1.42233455832067,0.0309926392912596,0.0309926392912596,0.0283570477733855,0.0305738901215691,0.184225969984344,1.33186245202988,63,3
A_ramp_12_sigma0_stride1,A,12,1,52,0.41015625,1.45332719761193,0.0309926392912596,0.0309926392912596,0.0131569946418367,0.0305119263276745,0.184225969984344,1.36042302122509,63,3
A_ramp_12_sigma0_stride1,A,12,1,53,0.41796875,1.48431983690319,0.0309926392912596,0.0309926392912596,0.0291762787448551,0.030435255254307,0.184225969984344,1.38908786245214,63,3
A_ramp_12_sigma0_stride1,A,12,1,54,0.42578125,1.51531247619445,0.0309926392912596,0.0309926392912596,0.0209463244302081,0.0303388817176675,0.184225969984344,1.41785065148801,63,3
A_ramp_12_sigma0_stride1,A,12,1,55,0.43359375,1.54630511548571,0.0309926392912594,0.0309926392912594,0.0177783882849291,0.03021552631758,0.184225969984344,1.44670554627352,63,3
A_ramp_12_sigma0_stride1,A,12,1,56,0.44140625,1.57729775477697,0.0309926392912598,0.0309926392912598,0.0225110255940405,0.0292313427012008,0.184225969984344,1.45289487226387,63,3
A_ramp_12_sigma0_stride1,A,12,1,57,0.44921875,1.60829039406823,0.0309926392912594,0.0309926392912594,0.026972576069238,0.0285994536135519,0.184225969984344,1.45289487226387,63,3
A_ramp_12_sigma0_stride1,A,12,1,58,0.45703125,1.63928303335948,0.0309926392912598,0.0309926392912598,0.0197891599195099,0.0280026732707356,0.184225969984344,1.47466773388508,63,4
A_ramp_12_sigma0_stride1,A,12,1,59,0.46484375,1.67027567265074,0.0309926392912594,0.0309926392912594,0.0270725353293025,0.028038168700824,0.184225969984344,1.50244969211933,63,4
A_ramp_12_sigma0_stride1,A,12,1,60,0.47265625,1.701268311942,0.0309926392912598,0.0309926392912598,0.0143028318335761,0.0281403019861968,0.184225969984344,1.53035496428694,63,4
A_ramp_12_sigma0_stride1,A,12,1,61,0.48046875,1.73226095123326,0.0309926392912594,0.0309926392912594,0.0161433667668827,0.0204295826384715,0.184225969984344,1.55838671040254,63,4
A_ramp_12_sigma0_stride1,A,12,1,62,0.48828125,1.76325359052452,0.0309926392912598,0.0309926392912598,0.0171993491882202,0.0268903829804179,0.184225969984344,1.57881629304101,63,2
A_ramp_12_sigma0_stride1,A,12,1,63,0.49609375,1.79424622981578,0.0309926392912594,0.0309926392912594,0.0252420113707423,0.027035921822844,0.184225969984344,1.6055664114727,63,2
A_ramp_12_sigma0_stride1,A,12,1,64,0.50390625,1.82523886910704,0.0309926392912598,0.0309926392912598,0.0158129418408849,0.0259929929898757,0.184225969984344,1.63246660103885,63,2
A_ramp_12_sigma0_stride1,A,12,1,65,0.51171875,1.8562315083983,0.0309926392912594,0.0309926392912594,0.0269910541739614,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,66,0.51953125,1.88722414768956,0.0309926392912598,0.0309926392912598,0.0280310139762165,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,67,0.52734375,1.91821678698082,0.0309926392912594,0.0309926392912594,0.0237833828380131,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,68,0.53515625,1.94920942627208,0.0309926392912598,0.0309926392912598,0.0255655781560326,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,69,0.54296875,1.98020206556334,0.0309926392912594,0.0309926392912594,0.026021322597194,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,70,0.55078125,2.0111947048546,0.0309926392912598,0.0309926392912598,0.0269178429390215,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,71,0.55859375,2.04218734414586,0.0309926392912594,0.0309926392912594,0.0173957760521769,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,72,0.56640625,2.07317998343712,0.0309926392912598,0.0309926392912598,0.0288888295625455,0,0.194962172317953,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,73,0.57421875,2.10417262272838,0.0309926392912594,0.0309926392912594,0.0293867931488903,0,0.223851001880498,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,74,0.58203125,2.13516526201964,0.0309926392912598,0.0309926392912598,0.0297296553960392,0,0.253237795029389,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,75,0.58984375,2.1661579013109,0.0309926392912594,0.0309926392912594,0.0299748166937059,0,0.282967450425428,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,76,0.59765625,2.19715054060216,0.0309926392912598,0.0309926392912598,0.0301557283275551,0,0.312942267119134,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,77,0.60546875,2.22814317989342,0.0309926392912594,0.0309926392912594,0.0302928102648135,0,0.343097995446689,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,78,0.61328125,2.25913581918468,0.0309926392912598,0.0309926392912598,0.0303990412147301,0,0.373390805711502,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,79,0.62109375,2.29012845847594,0.0309926392912594,0.0309926392912594,0.0304829642789033,0,0.403789846926233,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,80,0.62890625,2.3211210977672,0.0309926392912598,0.0309926392912598,0.0305503766887014,0,0.434272811205136,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,81,0.63671875,2.35211373705846,0.0309926392912594,0.0309926392912594,0.0306053183873852,0,0.464823187893837,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,82,0.64453125,2.38310637634972,0.0309926392912598,0.0309926392912598,0.0306506712660112,0,0.495428506281222,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,83,0.65234375,2.41409901564098,0.0309926392912594,0.0309926392912594,0.0306885340183528,0,0.526079177547234,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,84,0.66015625,2.44509165493224,0.0309926392912598,0.0309926392912598,0.0307204633074599,0,0.556767711565586,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,85,0.66796875,2.47608429422349,0.0309926392912598,0.0309926392912598,0.030747632865249,0,0.587488174873046,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,86,0.67578125,2.50707693351475,0.0309926392912594,0.0309926392912594,0.0307709408433026,0,0.618235807738295,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,87,0.68359375,2.53806957280601,0.0309926392912598,0.0309926392912598,0.030791083732958,0,0.649006748581598,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,88,0.69140625,2.56906221209727,0.0309926392912594,0.0309926392912594,0.0308086082101249,0,0.679797832314556,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,89,0.69921875,2.60005485138853,0.0309926392912598,0.0309926392912598,0.0308239481101669,0,0.710606440524681,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,90,0.70703125,2.63104749067979,0.0309926392912594,0.0309926392912594,0.0308374512029648,0,0.741430388634848,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,91,0.71484375,2.66204012997105,0.0309926392912598,0.0309926392912598,0.0308493988545082,0,0.772267839837812,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,92,0.72265625,2.69303276926231,0.0309926392912594,0.0309926392912594,0.0308600206512843,0,0.803117238692321,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,93,0.73046875,2.72402540855357,0.0309926392912598,0.0309926392912598,0.0308695054073769,0,0.833977259343605,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,94,0.73828125,2.75501804784483,0.0309926392912594,0.0309926392912594,0.0308780095400304,0,0.864846764750982,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,95,0.74609375,2.78601068713609,0.0309926392912598,0.0309926392912598,0.0308856635077462,0,0.895724774291012,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,96,0.75390625,2.81700332642735,0.0309926392912594,0.0309926392912594,0.0308925768058977,0,0.926610437798759,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,97,0.76171875,2.84799596571861,0.0309926392912598,0.0309926392912598,0.0308988418772502,0,0.957503014604656,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,98,0.76953125,2.87898860500987,0.0309926392912594,0.0309926392912594,0.0309045371982416,0,0.988401856481906,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,99,0.77734375,2.90998124430113,0.0309926392912598,0.0309926392912598,0.030909729733531,0,1.01930639368015,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,100,0.78515625,2.94097388359239,0.0309926392912594,0.0309926392912594,0.0309144769021932,0,1.05021612341368,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,101,0.79296875,2.97196652288365,0.0309926392912598,0.0309926392912598,0.0309188281634281,0,1.08113060031587,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,102,0.80078125,2.99373142126464,0.0125371574707214,0.0125371574707214,0.01250845374058,0,1.1120494284793,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,103,0.80859375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,104,0.81640625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,105,0.82421875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,106,0.83203125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,107,0.83984375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,108,0.84765625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,109,0.85546875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,110,0.86328125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,111,0.87109375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,112,0.87890625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,113,0.88671875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,114,0.89453125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,115,0.90234375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,116,0.91015625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,117,0.91796875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,118,0.92578125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,119,0.93359375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,120,0.94140625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,121,0.94921875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,122,0.95703125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,123,0.96484375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,124,0.97265625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,125,0.98046875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,126,0.98828125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride1,A,12,1,127,0.99609375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,0,0.015625,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,1,0.046875,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,2,0.078125,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,3,0.109375,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,4,0.140625,0.5,0,0,0,0,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,5,0.171875,0.535018488905514,0.0700369778110284,0.0700369778110284,0.0293288132213734,0.0663969344570809,0.184225969984344,1.3182973706795,63,11
A_ramp_12_sigma0_stride4,A,12,4,6,0.203125,0.632022256393548,0.123970557165038,0.123970557165038,0.0324080053630027,0.119253960275185,0.184225969984344,1.25273233234048,63,12
A_ramp_12_sigma0_stride4,A,12,4,7,0.234375,0.755992813558586,0.123970557165038,0.123970557165038,0.0450262089366877,0.120642817591759,0.184225969984344,1.16125587401769,63,5
A_ramp_12_sigma0_stride4,A,12,4,8,0.265625,0.879963370723625,0.123970557165038,0.123970557165038,0.0304192013758393,0.118813130142697,0.184225969984344,1.04855869979657,63,4
A_ramp_12_sigma0_stride4,A,12,4,9,0.296875,1.00393392788866,0.123970557165038,0.123970557165038,0.0332139987341459,0.123506768297031,0.184225969984344,0.950415280396443,63,3
A_ramp_12_sigma0_stride4,A,12,4,10,0.328125,1.1279044850537,0.123970557165038,0.123970557165038,0.0237739653396586,0.123340943391472,0.184225969984344,1.05669382201214,63,4
A_ramp_12_sigma0_stride4,A,12,4,11,0.359375,1.25187504221874,0.123970557165038,0.123970557165038,0.0150222611235578,0.123067304831112,0.184225969984344,1.16069906611513,63,5
A_ramp_12_sigma0_stride4,A,12,4,12,0.390625,1.37584559938378,0.123970557165038,0.123970557165038,0.030251659922765,0.122567397104283,0.184225969984344,1.26301349943899,63,3
A_ramp_12_sigma0_stride4,A,12,4,13,0.421875,1.49981615654882,0.123970557165038,0.123970557165038,0.0230582425146214,0.121501589617229,0.184225969984344,1.36042302122509,63,3
A_ramp_12_sigma0_stride4,A,12,4,14,0.453125,1.62378671371386,0.123970557165038,0.123970557165038,0.0343426672147789,0.0774600920230699,0.184225969984344,1.45289487226387,63,3
A_ramp_12_sigma0_stride4,A,12,4,15,0.484375,1.74775727087889,0.123970557165038,0.123970557165038,0.0483285290344089,0.102111636751905,0.184225969984344,1.53035496428694,63,4
A_ramp_12_sigma0_stride4,A,12,4,16,0.515625,1.87172782804393,0.123970557165038,0.123970557165038,0.0695150738607119,0.0259929929898757,0.184225969984344,1.63246660103885,63,2
A_ramp_12_sigma0_stride4,A,12,4,17,0.546875,1.99569838520897,0.123970557165038,0.123970557165038,0.09028432422578,0,0.184225969984344,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,18,0.578125,2.11966894237401,0.123970557165038,0.123970557165038,0.117980094801181,0,0.194962172317953,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,19,0.609375,2.24363949953905,0.123970557165038,0.123970557165038,0.121330544086002,0,0.312942267119134,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,20,0.640625,2.36761005670409,0.123970557165038,0.123970557165038,0.122494900360451,0,0.434272811205136,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,21,0.671875,2.49158061386912,0.123970557165039,0.123970557165039,0.123030120748969,0,0.556767711565586,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,22,0.703125,2.61555117103416,0.123970557165038,0.123970557165038,0.123319406377765,0,0.679797832314556,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,23,0.734375,2.7395217281992,0.123970557165038,0.123970557165038,0.123493199106438,0,0.803117238692321,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,24,0.765625,2.86349228536424,0.123970557165038,0.123970557165038,0.123605685614921,0,0.926610437798759,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,25,0.796875,2.96273878197338,0.0745224360532406,0.0745224360532406,0.0743417588062012,0,1.05021612341368,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,26,0.828125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,27,0.859375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,28,0.890625,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,29,0.921875,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,30,0.953125,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
A_ramp_12_sigma0_stride4,A,12,4,31,0.984375,3,0,0,0,0,1.12455788221988,1.6575958024088,63,2
B_ramp_11_sigma0_stride1,B,11,1,0,0.00390625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,1,0.01171875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,2,0.01953125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,3,0.02734375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,4,0.03515625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,5,0.04296875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,6,0.05078125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,7,0.05859375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,8,0.06640625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,9,0.07421875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,10,0.08203125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,11,0.08984375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,12,0.09765625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,13,0.10546875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,14,0.11328125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,15,0.12109375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,16,0.12890625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,17,0.13671875,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,18,0.14453125,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,19,0.15234375,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,20,0.16015625,0.5,0,0,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,21,0.16796875,0.512593048471166,0.0251860969423319,0.0251860969423319,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,22,0.17578125,0.5416975711927,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,23,0.18359375,0.574720519693436,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,24,0.19140625,0.607743468194171,0.0330229485007358,0.0330229485007358,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,25,0.19921875,0.640766416694907,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,26,0.20703125,0.673789365195643,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,27,0.21484375,0.706812313696378,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,28,0.22265625,0.739835262197114,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,29,0.23046875,0.77285821069785,0.0330229485007358,0.0330229485007358,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,30,0.23828125,0.805881159198586,0.0330229485007356,0.0330229485007356,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,31,0.24609375,0.838904107699321,0.0330229485007358,0.0330229485007358,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,32,0.25390625,0.871927056200057,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,33,0.26171875,0.904950004700793,0.0330229485007357,0.0330229485007357,0,0,,,0,0
B_ramp_11_sigma0_stride1,B,11,1,34,0.26953125,0.937972953201529,0.0330229485007358,0.0330229485007358,0.00577175975221716,0,,,0,0
