run_id,family,seed,class,frame,u,z,card0,card1,dmax0,persistence0
A_return_11_sigma0_stride1,A,11,return,23,0.1796875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,24,0.1875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,25,0.1953125,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,26,0.203125,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,27,0.2109375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,28,0.21875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,29,0.2265625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,30,0.234375,0.521397965163661,63,9,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,31,0.2421875,0.586227058919378,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,32,0.25,0.651056152675095,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,33,0.2578125,0.715885246430812,63,6,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,34,0.265625,0.780714340186529,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,35,0.2734375,0.845543433942246,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,36,0.28125,0.910372527697963,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,37,0.2890625,0.97520162145368,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,38,0.296875,1.0400307152094,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,39,0.3046875,1.10485980896511,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,40,0.3125,1.16968890272083,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,41,0.3203125,1.23451799647655,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,42,0.328125,1.29934709023226,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,43,0.3359375,1.36417618398798,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,44,0.34375,1.4290052777437,63,6,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,45,0.3515625,1.49383437149941,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,46,0.359375,1.55866346525513,63,9,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,47,0.3671875,1.62349255901085,63,6,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,48,0.375,1.68832165276657,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,49,0.3828125,1.75315074652228,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,50,0.390625,1.817979840278,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,51,0.3984375,1.88280893403372,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,52,0.40625,1.94763802778943,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,53,0.4140625,2.01246712154515,63,5,0.205930925866913,0.205930925866913
A_return_11_sigma0_stride1,A,11,return,54,0.421875,2.07729621530087,63,5,0.270669848230978,0.270669848230978
A_return_11_sigma0_stride1,A,11,return,55,0.4296875,2.14212530905658,63,4,0.335443601889696,0.335443601889696
A_return_11_sigma0_stride1,A,11,return,56,0.4375,2.2069544028123,63,3,0.400235275994582,0.400235275994582
A_return_11_sigma0_stride1,A,11,return,57,0.4453125,2.27178349656802,63,3,0.46503738026804,0.46503738026804
A_return_11_sigma0_stride1,A,11,return,58,0.453125,2.33661259032373,63,3,0.529846087781196,0.529846087781196
A_return_11_sigma0_stride1,A,11,return,59,0.4609375,2.40144168407945,63,3,0.594659239583386,0.594659239583386
A_return_11_sigma0_stride1,A,11,return,60,0.46875,2.46627077783517,63,3,0.659475525323812,0.659475525323812
A_return_11_sigma0_stride1,A,11,return,61,0.4765625,2.53109987159089,63,3,0.724294103644866,0.724294103644866
A_return_11_sigma0_stride1,A,11,return,62,0.484375,2.5959289653466,63,3,0.789114409602751,0.789114409602751
A_return_11_sigma0_stride1,A,11,return,63,0.4921875,2.66075805910232,63,3,0.853936049774835,0.853936049774835
A_return_11_sigma0_stride1,A,11,return,64,0.5,2.72558715285804,63,3,0.91875874176074,0.91875874176074
A_return_11_sigma0_stride1,A,11,return,65,0.5078125,2.79041624661375,63,3,0.983582277602072,0.983582277602072
A_return_11_sigma0_stride1,A,11,return,66,0.515625,2.85524534036947,63,3,1.04840650077074,1.04840650077074
A_return_11_sigma0_stride1,A,11,return,67,0.5234375,2.92007443412519,63,3,1.11323129119613,1.11323129119613
A_return_11_sigma0_stride1,A,11,return,68,0.53125,2.9849035278809,63,3,1.17805655523512,1.17805655523512
A_return_11_sigma0_stride1,A,11,return,69,0.5390625,2.95026737836338,63,3,1.14342239778784,1.14342239778784
A_return_11_sigma0_stride1,A,11,return,70,0.546875,2.88543828460766,63,3,1.07859737645587,1.07859737645587
A_return_11_sigma0_stride1,A,11,return,71,0.5546875,2.82060919085195,63,3,1.01377287595716,1.01377287595716
A_return_11_sigma0_stride1,A,11,return,72,0.5625,2.75578009709623,63,3,0.948949003029029,0.948949003029029
A_return_11_sigma0_stride1,A,11,return,73,0.5703125,2.69095100334051,63,3,0.88412589571141,0.88412589571141
A_return_11_sigma0_stride1,A,11,return,74,0.578125,2.62612190958479,63,3,0.81930373572906,0.81930373572906
A_return_11_sigma0_stride1,A,11,return,75,0.5859375,2.56129281582908,63,3,0.754482767255858,0.754482767255858
A_return_11_sigma0_stride1,A,11,return,76,0.59375,2.49646372207336,63,3,0.689663326259196,0.689663326259196
A_return_11_sigma0_stride1,A,11,return,77,0.6015625,2.43163462831764,63,3,0.624845888105309,0.624845888105309
A_return_11_sigma0_stride1,A,11,return,78,0.609375,2.36680553456193,63,3,0.560031148215617,0.560031148215617
A_return_11_sigma0_stride1,A,11,return,79,0.6171875,2.30197644080621,63,3,0.495220166043011,0.495220166043011
A_return_11_sigma0_stride1,A,11,return,80,0.625,2.23714734705049,63,3,0.430414639079583,0.430414639079583
A_return_11_sigma0_stride1,A,11,return,81,0.6328125,2.17231825329478,63,3,0.365617468136744,0.365617468136744
A_return_11_sigma0_stride1,A,11,return,82,0.640625,2.10748915953906,63,4,0.300834052716466,0.300834052716466
A_return_11_sigma0_stride1,A,11,return,83,0.6484375,2.04266006578334,63,5,0.236075717377452,0.236075717377452
A_return_11_sigma0_stride1,A,11,return,84,0.65625,1.97783097202763,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,85,0.6640625,1.91300187827191,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,86,0.671875,1.84817278451619,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,87,0.6796875,1.78334369076048,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,88,0.6875,1.71851459700476,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,89,0.6953125,1.65368550324904,63,6,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,90,0.703125,1.58885640949332,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,91,0.7109375,1.52402731573761,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,92,0.71875,1.45919822198189,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,93,0.7265625,1.39436912822617,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,94,0.734375,1.32954003447046,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,95,0.7421875,1.26471094071474,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,96,0.75,1.19988184695902,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,97,0.7578125,1.13505275320331,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,98,0.765625,1.07022365944759,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,99,0.7734375,1.00539456569187,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,100,0.78125,0.940565471936156,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,101,0.7890625,0.875736378180439,63,4,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,102,0.796875,0.810907284424722,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,103,0.8046875,0.746078190669005,63,3,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,104,0.8125,0.681249096913288,63,7,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,105,0.8203125,0.616420003157571,63,5,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,106,0.828125,0.551590909401855,63,11,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,107,0.8359375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,108,0.84375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,109,0.8515625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,110,0.859375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,111,0.8671875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,112,0.875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,113,0.8828125,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,114,0.890625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,115,0.8984375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,116,0.90625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,117,0.9140625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,118,0.921875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,119,0.9296875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,120,0.9375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,121,0.9453125,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,122,0.953125,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,123,0.9609375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,124,0.96875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,125,0.9765625,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,126,0.984375,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,127,0.9921875,0.5,63,13,0.177724761246397,0.177724761246397
A_return_11_sigma0_stride1,A,11,return,128,1,0.5,63,13,0.177724761246397,0.177724761246397
A_ramp_11_sigma0_stride1,A,11,ramp,0,0,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,1,0.0078125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,2,0.015625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,3,0.0234375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,4,0.03125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,5,0.0390625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,6,0.046875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,7,0.0546875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,8,0.0625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,9,0.0703125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,10,0.078125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,11,0.0859375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,12,0.09375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,13,0.1015625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,14,0.109375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,15,0.1171875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,16,0.125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,17,0.1328125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,18,0.140625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,19,0.1484375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,20,0.15625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,21,0.1640625,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,22,0.171875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,23,0.1796875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,24,0.1875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,25,0.1953125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,26,0.203125,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,27,0.2109375,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,28,0.21875,0.5,63,16,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,29,0.2265625,0.512575859570828,63,17,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,30,0.234375,0.546694678659407,63,8,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,31,0.2421875,0.580813497747986,63,6,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,32,0.25,0.614932316836565,63,10,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,33,0.2578125,0.649051135925144,63,8,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,34,0.265625,0.683169955013723,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,35,0.2734375,0.717288774102302,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,36,0.28125,0.751407593190881,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,37,0.2890625,0.78552641227946,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,38,0.296875,0.819645231368039,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,39,0.3046875,0.853764050456618,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,40,0.3125,0.887882869545197,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,41,0.3203125,0.922001688633776,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,42,0.328125,0.956120507722355,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,43,0.3359375,0.990239326810935,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,44,0.34375,1.02435814589951,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,45,0.3515625,1.05847696498809,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,46,0.359375,1.09259578407667,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,47,0.3671875,1.12671460316525,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,48,0.375,1.16083342225383,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,49,0.3828125,1.19495224134241,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,50,0.390625,1.22907106043099,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,51,0.3984375,1.26318987951957,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,52,0.40625,1.29730869860815,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,53,0.4140625,1.33142751769672,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,54,0.421875,1.3655463367853,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,55,0.4296875,1.39966515587388,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,56,0.4375,1.43378397496246,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,57,0.4453125,1.46790279405104,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,58,0.453125,1.50202161313962,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,59,0.4609375,1.5361404322282,63,7,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,60,0.46875,1.57025925131678,63,6,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,61,0.4765625,1.60437807040536,63,7,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,62,0.484375,1.63849688949394,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,63,0.4921875,1.67261570858252,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,64,0.5,1.70673452767109,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,65,0.5078125,1.74085334675967,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,66,0.515625,1.77497216584825,63,2,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,67,0.5234375,1.80909098493683,63,2,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,68,0.53125,1.84320980402541,63,3,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,69,0.5390625,1.87732862311399,63,2,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,70,0.546875,1.91144744220257,63,4,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,71,0.5546875,1.94556626129115,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,72,0.5625,1.97968508037973,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,73,0.5703125,2.01380389946831,63,5,0.180843365997991,0.180843365997991
A_ramp_11_sigma0_stride1,A,11,ramp,74,0.578125,2.04792271855688,63,4,0.20682242215049,0.20682242215049
A_ramp_11_sigma0_stride1,A,11,ramp,75,0.5859375,2.08204153764546,63,4,0.24076153166623,0.24076153166623
A_ramp_11_sigma0_stride1,A,11,ramp,76,0.59375,2.11616035673404,63,4,0.274745161173661,0.274745161173661
A_ramp_11_sigma0_stride1,A,11,ramp,77,0.6015625,2.15027917582262,63,4,0.308758610695169,0.308758610695169
A_ramp_11_sigma0_stride1,A,11,ramp,78,0.609375,2.1843979949112,63,4,0.342793003721604,0.342793003721604
A_ramp_11_sigma0_stride1,A,11,ramp,79,0.6171875,2.21851681399978,63,3,0.376842665783144,0.376842665783144
A_ramp_11_sigma0_stride1,A,11,ramp,80,0.625,2.25263563308836,63,3,0.410903801078321,0.410903801078321
A_ramp_11_sigma0_stride1,A,11,ramp,81,0.6328125,2.28675445217694,63,3,0.444973774911147,0.444973774911147
A_ramp_11_sigma0_stride1,A,11,ramp,82,0.640625,2.32087327126552,63,3,0.479050701501144,0.479050701501144
A_ramp_11_sigma0_stride1,A,11,ramp,83,0.6484375,2.3549920903541,63,3,0.513133195662489,0.513133195662489
A_ramp_11_sigma0_stride1,A,11,ramp,84,0.65625,2.38911090944268,63,3,0.547220217101724,0.547220217101724
A_ramp_11_sigma0_stride1,A,11,ramp,85,0.6640625,2.42322972853125,63,3,0.581310969405287,0.581310969405287
A_ramp_11_sigma0_stride1,A,11,ramp,86,0.671875,2.45734854761983,63,3,0.6154048325525,0.6154048325525
A_ramp_11_sigma0_stride1,A,11,ramp,87,0.6796875,2.49146736670841,63,3,0.649501316656883,0.649501316656883
A_ramp_11_sigma0_stride1,A,11,ramp,88,0.6875,2.52558618579699,63,3,0.683600029535603,0.683600029535603
A_ramp_11_sigma0_stride1,A,11,ramp,89,0.6953125,2.55970500488557,63,3,0.717700653514491,0.717700653514491
A_ramp_11_sigma0_stride1,A,11,ramp,90,0.703125,2.59382382397415,63,3,0.751802928539904,0.751802928539904
A_ramp_11_sigma0_stride1,A,11,ramp,91,0.7109375,2.62794264306273,63,3,0.78590663968389,0.78590663968389
A_ramp_11_sigma0_stride1,A,11,ramp,92,0.71875,2.66206146215131,63,3,0.820011607764957,0.820011607764957
A_ramp_11_sigma0_stride1,A,11,ramp,93,0.7265625,2.69618028123989,63,3,0.854117682214409,0.854117682214409
A_ramp_11_sigma0_stride1,A,11,ramp,94,0.734375,2.73029910032847,63,3,0.888224735585177,0.888224735585177
A_ramp_11_sigma0_stride1,A,11,ramp,95,0.7421875,2.76441791941705,63,3,0.922332659278309,0.922332659278309
A_ramp_11_sigma0_stride1,A,11,ramp,96,0.75,2.79853673850562,63,3,0.956441360183382,0.956441360183382
A_ramp_11_sigma0_stride1,A,11,ramp,97,0.7578125,2.8326555575942,63,3,0.990550758012669,0.990550758012669
A_ramp_11_sigma0_stride1,A,11,ramp,98,0.765625,2.86677437668278,63,3,1.02466078316754,1.02466078316754
A_ramp_11_sigma0_stride1,A,11,ramp,99,0.7734375,2.90089319577136,63,3,1.05877137501707,1.05877137501707
A_ramp_11_sigma0_stride1,A,11,ramp,100,0.78125,2.93501201485994,63,3,1.09288248049897,1.09288248049897
A_ramp_11_sigma0_stride1,A,11,ramp,101,0.7890625,2.96913083394852,63,3,1.12699405297437,1.12699405297437
A_ramp_11_sigma0_stride1,A,11,ramp,102,0.796875,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,103,0.8046875,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,104,0.8125,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,105,0.8203125,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,106,0.828125,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,107,0.8359375,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,108,0.84375,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,109,0.8515625,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,110,0.859375,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,111,0.8671875,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,112,0.875,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,113,0.8828125,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,114,0.890625,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,115,0.8984375,3,63,2,1.1578570305755,1.1578570305755
A_ramp_11_sigma0_stride1,A,11,ramp,116,0.90625,3,63,2,1.1578570305755,1.1578570305755
