run_id,family,seed,sigma,degree,interval,u_mid,distance
A_static_11_sigma50_stride1,A,11,0.05,1,2,0.01953125,0.0571377174104478
A_static_11_sigma50_stride1,A,11,0.05,1,3,0.02734375,0.0858886084390887
A_static_11_sigma50_stride1,A,11,0.05,1,4,0.03515625,0.0840143544440928
A_static_11_sigma50_stride1,A,11,0.05,1,5,0.04296875,0.0786178531976496
A_static_11_sigma50_stride1,A,11,0.05,1,6,0.05078125,0.0459841895755457
A_static_11_sigma50_stride1,A,11,0.05,1,7,0.05859375,0.0388379740369427
A_static_11_sigma50_stride1,A,11,0.05,1,8,0.06640625,0.0620205132195795
A_static_11_sigma50_stride1,A,11,0.05,1,9,0.07421875,0.0488559852560969
A_static_11_sigma50_stride1,A,11,0.05,1,10,0.08203125,0.0497185896552005
A_static_11_sigma50_stride1,A,11,0.05,1,11,0.08984375,0.0530398979628655
A_static_11_sigma50_stride1,A,11,0.05,1,12,0.09765625,0.076115622536377
A_static_11_sigma50_stride1,A,11,0.05,1,13,0.10546875,0.0568700116779297
A_static_11_sigma50_stride1,A,11,0.05,1,14,0.11328125,0.0719121649512474
A_static_11_sigma50_stride1,A,11,0.05,1,15,0.12109375,0.0600114019393502
A_static_11_sigma50_stride1,A,11,0.05,1,16,0.12890625,0.0525277435936506
A_static_11_sigma50_stride1,A,11,0.05,1,17,0.13671875,0.0634021622672782
A_static_11_sigma50_stride1,A,11,0.05,1,18,0.14453125,0.129084866123311
A_static_11_sigma50_stride1,A,11,0.05,1,19,0.15234375,0.103171716533162
A_static_11_sigma50_stride1,A,11,0.05,1,20,0.16015625,0.119996917481811
A_static_11_sigma50_stride1,A,11,0.05,1,21,0.16796875,0.105280406605519
A_static_11_sigma50_stride1,A,11,0.05,1,22,0.17578125,0.0756125324788661
A_static_11_sigma50_stride1,A,11,0.05,1,23,0.18359375,0.0483540132954159
A_static_11_sigma50_stride1,A,11,0.05,1,24,0.19140625,0.0849822396929955
A_static_11_sigma50_stride1,A,11,0.05,1,25,0.19921875,0.0512210962055825
A_static_11_sigma50_stride1,A,11,0.05,1,26,0.20703125,0.0492575706061812
A_static_11_sigma50_stride1,A,11,0.05,1,27,0.21484375,0.0749919919726394
A_static_11_sigma50_stride1,A,11,0.05,1,28,0.22265625,0.0678064525882195
A_static_11_sigma50_stride1,A,11,0.05,1,29,0.23046875,0.0940393070921923
A_static_11_sigma50_stride1,A,11,0.05,1,30,0.23828125,0.0487241348133257
A_static_11_sigma50_stride1,A,11,0.05,1,31,0.24609375,0.0480658806092165
A_static_11_sigma50_stride1,A,11,0.05,1,32,0.25390625,0.0726347692991169
A_static_11_sigma50_stride1,A,11,0.05,1,33,0.26171875,0.0829852748316212
A_static_11_sigma50_stride1,A,11,0.05,1,34,0.26953125,0.0575639136645183
A_static_11_sigma50_stride1,A,11,0.05,1,35,0.27734375,0.049394086027309
A_static_11_sigma50_stride1,A,11,0.05,1,36,0.28515625,0.0543904657564256
A_static_11_sigma50_stride1,A,11,0.05,1,37,0.29296875,0.0409934917481845
A_static_11_sigma50_stride1,A,11,0.05,1,38,0.30078125,0.0599435223962465
A_static_11_sigma50_stride1,A,11,0.05,1,39,0.30859375,0.0523388747200597
A_static_11_sigma50_stride1,A,11,0.05,1,40,0.31640625,0.0640619823764361
A_static_11_sigma50_stride1,A,11,0.05,1,41,0.32421875,0.0657505322643003
A_static_11_sigma50_stride1,A,11,0.05,1,42,0.33203125,0.0680083718084754
A_static_11_sigma50_stride1,A,11,0.05,1,43,0.33984375,0.0681240308789879
A_static_11_sigma50_stride1,A,11,0.05,1,44,0.34765625,0.0693533403274793
A_static_11_sigma50_stride1,A,11,0.05,1,45,0.35546875,0.0905729631213634
A_static_11_sigma50_stride1,A,11,0.05,1,46,0.36328125,0.0516585021701134
A_static_11_sigma50_stride1,A,11,0.05,1,47,0.37109375,0.0580023837950542
A_static_11_sigma50_stride1,A,11,0.05,1,48,0.37890625,0.0557610743798203
A_static_11_sigma50_stride1,A,11,0.05,1,49,0.38671875,0.0557610743798203
A_static_11_sigma50_stride1,A,11,0.05,1,50,0.39453125,0.0541297258436045
A_static_11_sigma50_stride1,A,11,0.05,1,51,0.40234375,0.0554169168961571
A_static_11_sigma50_stride1,A,11,0.05,1,52,0.41015625,0.0561052707204825
A_static_11_sigma50_stride1,A,11,0.05,1,53,0.41796875,0.0721022563167908
A_static_11_sigma50_stride1,A,11,0.05,1,54,0.42578125,0.0656846881517268
A_static_11_sigma50_stride1,A,11,0.05,1,55,0.43359375,0.069068924052715
A_static_11_sigma50_stride1,A,11,0.05,1,56,0.44140625,0.0569965255131549
A_static_11_sigma50_stride1,A,11,0.05,1,57,0.44921875,0.0455001773217468
A_static_11_sigma50_stride1,A,11,0.05,1,58,0.45703125,0.0582440778413265
A_static_11_sigma50_stride1,A,11,0.05,1,59,0.46484375,0.0415733444464793
A_static_11_sigma50_stride1,A,11,0.05,1,60,0.47265625,0.080187205966965
A_static_11_sigma50_stride1,A,11,0.05,1,61,0.48046875,0.0585115624138229
A_static_11_sigma50_stride1,A,11,0.05,1,62,0.48828125,0.0816854382590412
A_static_11_sigma50_stride1,A,11,0.05,1,63,0.49609375,0.101813689652248
A_static_11_sigma50_stride1,A,11,0.05,1,64,0.50390625,0.0824312457881252
A_static_11_sigma50_stride1,A,11,0.05,1,65,0.51171875,0.0679151827043484
A_static_11_sigma50_stride1,A,11,0.05,1,66,0.51953125,0.05502928020644
A_static_11_sigma50_stride1,A,11,0.05,1,67,0.52734375,0.0571405226097108
A_static_11_sigma50_stride1,A,11,0.05,1,68,0.53515625,0.0376979094620415
A_static_11_sigma50_stride1,A,11,0.05,1,69,0.54296875,0.0463239076085753
A_static_11_sigma50_stride1,A,11,0.05,1,70,0.55078125,0.0649907747458135
A_static_11_sigma50_stride1,A,11,0.05,1,71,0.55859375,0.0476080327211793
A_static_11_sigma50_stride1,A,11,0.05,1,72,0.56640625,0.0653125824094101
A_static_11_sigma50_stride1,A,11,0.05,1,73,0.57421875,0.0783948443831861
A_static_11_sigma50_stride1,A,11,0.05,1,74,0.58203125,0.0502030279482439
A_static_11_sigma50_stride1,A,11,0.05,1,75,0.58984375,0.0706006894821113
A_static_11_sigma50_stride1,A,11,0.05,1,76,0.59765625,0.0798791618574445
A_static_11_sigma50_stride1,A,11,0.05,1,77,0.60546875,0.0828526756820406
A_static_11_sigma50_stride1,A,11,0.05,1,78,0.61328125,0.101370982960075
A_static_11_sigma50_stride1,A,11,0.05,1,79,0.62109375,0.085574619892929
A_static_11_sigma50_stride1,A,11,0.05,1,80,0.62890625,0.0913422113655306
A_static_11_sigma50_stride1,A,11,0.05,1,81,0.63671875,0.0870849479158999
A_static_11_sigma50_stride1,A,11,0.05,1,82,0.64453125,0.0769122653645078
A_static_11_sigma50_stride1,A,11,0.05,1,83,0.65234375,0.0794831879442919
A_static_11_sigma50_stride1,A,11,0.05,1,84,0.66015625,0.0509390373887827
A_static_11_sigma50_stride1,A,11,0.05,1,85,0.66796875,0.0581552178617923
A_static_11_sigma50_stride1,A,11,0.05,1,86,0.67578125,0.0847651798086251
A_static_11_sigma50_stride1,A,11,0.05,1,87,0.68359375,0.0872116427772563
A_static_11_sigma50_stride1,A,11,0.05,1,88,0.69140625,0.0624616026869665
A_static_11_sigma50_stride1,A,11,0.05,1,89,0.69921875,0.0797213700758593
A_static_11_sigma50_stride1,A,11,0.05,1,90,0.70703125,0.071141375257839
A_static_11_sigma50_stride1,A,11,0.05,1,91,0.71484375,0.0486678790021577
A_static_11_sigma50_stride1,A,11,0.05,1,92,0.72265625,0.0533916977609076
A_static_11_sigma50_stride1,A,11,0.05,1,93,0.73046875,0.0568624704879604
A_static_11_sigma50_stride1,A,11,0.05,1,94,0.73828125,0.0480771906216944
A_static_11_sigma50_stride1,A,11,0.05,1,95,0.74609375,0.0389590786660763
A_static_11_sigma50_stride1,A,11,0.05,1,96,0.75390625,0.067011891024407
A_static_11_sigma50_stride1,A,11,0.05,1,97,0.76171875,0.069076515735733
A_static_11_sigma50_stride1,A,11,0.05,1,98,0.76953125,0.0856457835959334
A_static_11_sigma50_stride1,A,11,0.05,1,99,0.77734375,0.0542602229367682
A_static_11_sigma50_stride1,A,11,0.05,1,100,0.78515625,0.0721616348894354
A_static_11_sigma50_stride1,A,11,0.05,1,101,0.79296875,0.0860003978027614
A_static_11_sigma50_stride1,A,11,0.05,1,102,0.80078125,0.0776001975811453
A_static_11_sigma50_stride1,A,11,0.05,1,103,0.80859375,0.0748952335548604
A_static_11_sigma50_stride1,A,11,0.05,1,104,0.81640625,0.0524147785995344
A_static_11_sigma50_stride1,A,11,0.05,1,105,0.82421875,0.0398045300705798
A_static_11_sigma50_stride1,A,11,0.05,1,106,0.83203125,0.0385627668454146
A_static_11_sigma50_stride1,A,11,0.05,1,107,0.83984375,0.0574459518903577
A_static_11_sigma50_stride1,A,11,0.05,1,108,0.84765625,0.0709911634685441
A_static_11_sigma50_stride1,A,11,0.05,1,109,0.85546875,0.0779327854261672
A_static_11_sigma50_stride1,A,11,0.05,1,110,0.86328125,0.0638198794953544
A_static_11_sigma50_stride1,A,11,0.05,1,111,0.87109375,0.0638045894960339
A_static_11_sigma50_stride1,A,11,0.05,1,112,0.87890625,0.058926622263649
A_static_11_sigma50_stride1,A,11,0.05,1,113,0.88671875,0.0665450343396094
A_static_11_sigma50_stride1,A,11,0.05,1,114,0.89453125,0.0484263856543913
A_static_11_sigma50_stride1,A,11,0.05,1,115,0.90234375,0.0683835095626688
A_static_11_sigma50_stride1,A,11,0.05,1,116,0.91015625,0.050535559175054
A_static_11_sigma50_stride1,A,11,0.05,1,117,0.91796875,0.051995463218004
A_static_11_sigma50_stride1,A,11,0.05,1,118,0.92578125,0.0633029667739821
A_static_11_sigma50_stride1,A,11,0.05,1,119,0.93359375,0.0662867724816817
A_static_11_sigma50_stride1,A,11,0.05,1,120,0.94140625,0.0722723632238235
A_static_11_sigma50_stride1,A,11,0.05,1,121,0.94921875,0.074802716042917
A_static_11_sigma50_stride1,A,11,0.05,1,122,0.95703125,0.0646998041587415
A_static_11_sigma50_stride1,A,11,0.05,1,123,0.96484375,0.0665538857782182
A_static_11_sigma50_stride1,A,11,0.05,1,124,0.97265625,0.0631338670250805
A_static_11_sigma50_stride1,A,11,0.05,1,125,0.98046875,0.0442641295683377
A_static_11_sigma50_stride1,A,11,0.05,1,126,0.98828125,0.073474846833143
A_static_11_sigma50_stride1,A,11,0.05,1,127,0.99609375,0.111846861649299
A_static_12_sigma0_stride1,A,12,0,0,0,0.00390625,0
A_static_12_sigma0_stride1,A,12,0,0,1,0.01171875,0
A_static_12_sigma0_stride1,A,12,0,0,2,0.01953125,0
A_static_12_sigma0_stride1,A,12,0,0,3,0.02734375,0
A_static_12_sigma0_stride1,A,12,0,0,4,0.03515625,0
A_static_12_sigma0_stride1,A,12,0,0,5,0.04296875,0
A_static_12_sigma0_stride1,A,12,0,0,6,0.05078125,0
A_static_12_sigma0_stride1,A,12,0,0,7,0.05859375,0
A_static_12_sigma0_stride1,A,12,0,0,8,0.06640625,0
A_static_12_sigma0_stride1,A,12,0,0,9,0.07421875,0
A_static_12_sigma0_stride1,A,12,0,0,10,0.08203125,0
A_static_12_sigma0_stride1,A,12,0,0,11,0.08984375,0
A_static_12_sigma0_stride1,A,12,0,0,12,0.09765625,0
A_static_12_sigma0_stride1,A,12,0,0,13,0.10546875,0
A_static_12_sigma0_stride1,A,12,0,0,14,0.11328125,0
A_static_12_sigma0_stride1,A,12,0,0,15,0.12109375,0
A_static_12_sigma0_stride1,A,12,0,0,16,0.12890625,0
A_static_12_sigma0_stride1,A,12,0,0,17,0.13671875,0
A_static_12_sigma0_stride1,A,12,0,0,18,0.14453125,0
A_static_12_sigma0_stride1,A,12,0,0,19,0.15234375,0
A_static_12_sigma0_stride1,A,12,0,0,20,0.16015625,0
A_static_12_sigma0_stride1,A,12,0,0,21,0.16796875,0
A_static_12_sigma0_stride1,A,12,0,0,22,0.17578125,0
A_static_12_sigma0_stride1,A,12,0,0,23,0.18359375,0
A_static_12_sigma0_stride1,A,12,0,0,24,0.19140625,0
A_static_12_sigma0_stride1,A,12,0,0,25,0.19921875,0
A_static_12_sigma0_stride1,A,12,0,0,26,0.20703125,0
A_static_12_sigma0_stride1,A,12,0,0,27,0.21484375,0
A_static_12_sigma0_stride1,A,12,0,0,28,0.22265625,0
A_static_12_sigma0_stride1,A,12,0,0,29,0.23046875,0
A_static_12_sigma0_stride1,A,12,0,0,30,0.23828125,0
A_static_12_sigma0_stride1,A,12,0,0,31,0.24609375,0
A_static_12_sigma0_stride1,A,12,0,0,32,0.25390625,0
A_static_12_sigma0_stride1,A,12,0,0,33,0.26171875,0
A_static_12_sigma0_stride1,A,12,0,0,34,0.26953125,0
A_static_12_sigma0_stride1,A,12,0,0,35,0.27734375,0
A_static_12_sigma0_stride1,A,12,0,0,36,0.28515625,0
A_static_12_sigma0_stride1,A,12,0,0,37,0.29296875,0
A_static_12_sigma0_stride1,A,12,0,0,38,0.30078125,0
A_static_12_sigma0_stride1,A,12,0,0,39,0.30859375,0
A_static_12_sigma0_stride1,A,12,0,0,40,0.31640625,0
A_static_12_sigma0_stride1,A,12,0,0,41,0.32421875,0
A_static_12_sigma0_stride1,A,12,0,0,42,0.33203125,0
A_static_12_sigma0_stride1,A,12,0,0,43,0.33984375,0
A_static_12_sigma0_stride1,A,12,0,0,44,0.34765625,0
A_static_12_sigma0_stride1,A,12,0,0,45,0.35546875,0
A_static_12_sigma0_stride1,A,12,0,0,46,0.36328125,0
A_static_12_sigma0_stride1,A,12,0,0,47,0.37109375,0
A_static_12_sigma0_stride1,A,12,0,0,48,0.37890625,0
A_static_12_sigma0_stride1,A,12,0,0,49,0.38671875,0
A_static_12_sigma0_stride1,A,12,0,0,50,0.39453125,0
A_static_12_sigma0_stride1,A,12,0,0,51,0.40234375,0
A_static_12_sigma0_stride1,A,12,0,0,52,0.41015625,0
A_static_12_sigma0_stride1,A,12,0,0,53,0.41796875,0
A_static_12_sigma0_stride1,A,12,0,0,54,0.42578125,0
A_static_12_sigma0_stride1,A,12,0,0,55,0.43359375,0
A_static_12_sigma0_stride1,A,12,0,0,56,0.44140625,0
A_static_12_sigma0_stride1,A,12,0,0,57,0.44921875,0
A_static_12_sigma0_stride1,A,12,0,0,58,0.45703125,0
A_static_12_sigma0_stride1,A,12,0,0,59,0.46484375,0
A_static_12_sigma0_stride1,A,12,0,0,60,0.47265625,0
A_static_12_sigma0_stride1,A,12,0,0,61,0.48046875,0
A_static_12_sigma0_stride1,A,12,0,0,62,0.48828125,0
A_static_12_sigma0_stride1,A,12,0,0,63,0.49609375,0
A_static_12_sigma0_stride1,A,12,0,0,64,0.50390625,0
A_static_12_sigma0_stride1,A,12,0,0,65,0.51171875,0
A_static_12_sigma0_stride1,A,12,0,0,66,0.51953125,0
A_static_12_sigma0_stride1,A,12,0,0,67,0.52734375,0
A_static_12_sigma0_stride1,A,12,0,0,68,0.53515625,0
A_static_12_sigma0_stride1,A,12,0,0,69,0.54296875,0
A_static_12_sigma0_stride1,A,12,0,0,70,0.55078125,0
A_static_12_sigma0_stride1,A,12,0,0,71,0.55859375,0
A_static_12_sigma0_stride1,A,12,0,0,72,0.56640625,0
A_static_12_sigma0_stride1,A,12,0,0,73,0.57421875,0
A_static_12_sigma0_stride1,A,12,0,0,74,0.58203125,0
A_static_12_sigma0_stride1,A,12,0,0,75,0.58984375,0
A_static_12_sigma0_stride1,A,12,0,0,76,0.59765625,0
A_static_12_sigma0_stride1,A,12,0,0,77,0.60546875,0
A_static_12_sigma0_stride1,A,12,0,0,78,0.61328125,0
A_static_12_sigma0_stride1,A,12,0,0,79,0.62109375,0
A_static_12_sigma0_stride1,A,12,0,0,80,0.62890625,0
A_static_12_sigma0_stride1,A,12,0,0,81,0.63671875,0
A_static_12_sigma0_stride1,A,12,0,0,82,0.64453125,0
A_static_12_sigma0_stride1,A,12,0,0,83,0.65234375,0
A_static_12_sigma0_stride1,A,12,0,0,84,0.66015625,0
A_static_12_sigma0_stride1,A,12,0,0,85,0.66796875,0
A_static_12_sigma0_stride1,A,12,0,0,86,0.67578125,0
A_static_12_sigma0_stride1,A,12,0,0,87,0.68359375,0
A_static_12_sigma0_stride1,A,12,0,0,88,0.69140625,0
A_static_12_sigma0_stride1,A,12,0,0,89,0.69921875,0
A_static_12_sigma0_stride1,A,12,0,0,90,0.70703125,0
A_static_12_sigma0_stride1,A,12,0,0,91,0.71484375,0
A_static_12_sigma0_stride1,A,12,0,0,92,0.72265625,0
A_static_12_sigma0_stride1,A,12,0,0,93,0.73046875,0
A_static_12_sigma0_stride1,A,12,0,0,94,0.73828125,0
A_static_12_sigma0_stride1,A,12,0,0,95,0.74609375,0
A_static_12_sigma0_stride1,A,12,0,0,96,0.75390625,0
A_static_12_sigma0_stride1,A,12,0,0,97,0.76171875,0
A_static_12_sigma0_stride1,A,12,0,0,98,0.76953125,0
A_static_12_sigma0_stride1,A,12,0,0,99,0.77734375,0
A_static_12_sigma0_stride1,A,12,0,0,100,0.78515625,0
A_static_12_sigma0_stride1,A,12,0,0,101,0.79296875,0
A_static_12_sigma0_stride1,A,12,0,0,102,0.80078125,0
A_static_12_sigma0_stride1,A,12,0,0,103,0.80859375,0
A_static_12_sigma0_stride1,A,12,0,0,104,0.81640625,0
A_static_12_sigma0_stride1,A,12,0,0,105,0.82421875,0
A_static_12_sigma0_stride1,A,12,0,0,106,0.83203125,0
A_static_12_sigma0_stride1,A,12,0,0,107,0.83984375,0
A_static_12_sigma0_stride1,A,12,0,0,108,0.84765625,0
A_static_12_sigma0_stride1,A,12,0,0,109,0.85546875,0
A_static_12_sigma0_stride1,A,12,0,0,110,0.86328125,0
A_static_12_sigma0_stride1,A,12,0,0,111,0.87109375,0
A_static_12_sigma0_stride1,A,12,0,0,112,0.87890625,0
A_static_12_sigma0_stride1,A,12,0,0,113,0.88671875,0
A_static_12_sigma0_stride1,A,12,0,0,114,0.89453125,0
A_static_12_sigma0_stride1,A,12,0,0,115,0.90234375,0
A_static_12_sigma0_stride1,A,12,0,0,116,0.91015625,0
A_static_12_sigma0_stride1,A,12,0,0,117,0.91796875,0
A_static_12_sigma0_stride1,A,12,0,0,118,0.92578125,0
A_static_12_sigma0_stride1,A,12,0,0,119,0.93359375,0
A_static_12_sigma0_stride1,A,12,0,0,120,0.94140625,0
A_static_12_sigma0_stride1,A,12,0,0,121,0.94921875,0
A_static_12_sigma0_stride1,A,12,0,0,122,0.95703125,0
A_static_12_sigma0_stride1,A,12,0,0,123,0.96484375,0
A_static_12_sigma0_stride1,A,12,0,0,124,0.97265625,0
A_static_12_sigma0_stride1,A,12,0,0,125,0.98046875,0
A_static_12_sigma0_stride1,A,12,0,0,126,0.98828125,0
A_static_12_sigma0_stride1,A,12,0,0,127,0.99609375,0
A_static_12_sigma0_stride1,A,12,0,1,0,0.00390625,0
A_static_12_sigma0_stride1,A,12,0,1,1,0.01171875,0
A_static_12_sigma0_stride1,A,12,0,1,2,0.01953125,0
A_static_12_sigma0_stride1,A,12,0,1,3,0.02734375,0
A_static_12_sigma0_stride1,A,12,0,1,4,0.03515625,0
A_static_12_sigma0_stride1,A,12,0,1,5,0.04296875,0
A_static_12_sigma0_stride1,A,12,0,1,6,0.05078125,0
A_static_12_sigma0_stride1,A,12,0,1,7,0.05859375,0
A_static_12_sigma0_stride1,A,12,0,1,8,0.06640625,0
A_static_12_sigma0_stride1,A,12,0,1,9,0.07421875,0
A_static_12_sigma0_stride1,A,12,0,1,10,0.08203125,0
A_static_12_sigma0_stride1,A,12,0,1,11,0.08984375,0
A_static_12_sigma0_stride1,A,12,0,1,12,0.09765625,0
A_static_12_sigma0_stride1,A,12,0,1,13,0.10546875,0
A_static_12_sigma0_stride1,A,12,0,1,14,0.11328125,0
A_static_12_sigma0_stride1,A,12,0,1,15,0.12109375,0
A_static_12_sigma0_stride1,A,12,0,1,16,0.12890625,0
A_static_12_sigma0_stride1,A,12,0,1,17,0.13671875,0
A_static_12_sigma0_stride1,A,12,0,1,18,0.14453125,0
A_static_12_sigma0_stride1,A,12,0,1,19,0.15234375,0
A_static_12_sigma0_stride1,A,12,0,1,20,0.16015625,0
A_static_12_sigma0_stride1,A,12,0,1,21,0.16796875,0
A_static_12_sigma0_stride1,A,12,0,1,22,0.17578125,0
A_static_12_sigma0_stride1,A,12,0,1,23,0.18359375,0
A_static_12_sigma0_stride1,A,12,0,1,24,0.19140625,0
A_static_12_sigma0_stride1,A,12,0,1,25,0.19921875,0
A_static_12_sigma0_stride1,A,12,0,1,26,0.20703125,0
A_static_12_sigma0_stride1,A,12,0,1,27,0.21484375,0
A_static_12_sigma0_stride1,A,12,0,1,28,0.22265625,0
A_static_12_sigma0_stride1,A,12,0,1,29,0.23046875,0
A_static_12_sigma0_stride1,A,12,0,1,30,0.23828125,0
A_static_12_sigma0_stride1,A,12,0,1,31,0.24609375,0
A_static_12_sigma0_stride1,A,12,0,1,32,0.25390625,0
A_static_12_sigma0_stride1,A,12,0,1,33,0.26171875,0
A_static_12_sigma0_stride1,A,12,0,1,34,0.26953125,0
A_static_12_sigma0_stride1,A,12,0,1,35,0.27734375,0
A_static_12_sigma0_stride1,A,12,0,1,36,0.28515625,0
A_static_12_sigma0_stride1,A,12,0,1,37,0.29296875,0
A_static_12_sigma0_stride1,A,12,0,1,38,0.30078125,0
A_static_12_sigma0_stride1,A,12,0,1,39,0.30859375,0
A_static_12_sigma0_stride1,A,12,0,1,40,0.31640625,0
A_static_12_sigma0_stride1,A,12,0,1,41,0.32421875,0
A_static_12_sigma0_stride1,A,12,0,1,42,0.33203125,0
A_static_12_sigma0_stride1,A,12,0,1,43,0.33984375,0
A_static_12_sigma0_stride1,A,12,0,1,44,0.34765625,0
A_static_12_sigma0_stride1,A,12,0,1,45,0.35546875,0
A_static_12_sigma0_stride1,A,12,0,1,46,0.36328125,0
A_static_12_sigma0_stride1,A,12,0,1,47,0.37109375,0
A_static_12_sigma0_stride1,A,12,0,1,48,0.37890625,0
A_static_12_sigma0_stride1,A,12,0,1,49,0.38671875,0
A_static_12_sigma0_stride1,A,12,0,1,50,0.39453125,0
A_static_12_sigma0_stride1,A,12,0,1,51,0.40234375,0
A_static_12_sigma0_stride1,A,12,0,1,52,0.41015625,0
A_static_12_sigma0_stride1,A,12,0,1,53,0.41796875,0
A_static_12_sigma0_stride1,A,12,0,1,54,0.42578125,0
A_static_12_sigma0_stride1,A,12,0,1,55,0.43359375,0
A_static_12_sigma0_stride1,A,12,0,1,56,0.44140625,0
A_static_12_sigma0_stride1,A,12,0,1,57,0.44921875,0
A_static_12_sigma0_stride1,A,12,0,1,58,0.45703125,0
A_static_12_sigma0_stride1,A,12,0,1,59,0.46484375,0
A_static_12_sigma0_stride1,A,12,0,1,60,0.47265625,0
A_static_12_sigma0_stride1,A,12,0,1,61,0.48046875,0
A_static_12_sigma0_stride1,A,12,0,1,62,0.48828125,0
A_static_12_sigma0_stride1,A,12,0,1,63,0.49609375,0
A_static_12_sigma0_stride1,A,12,0,1,64,0.50390625,0
A_static_12_sigma0_stride1,A,12,0,1,65,0.51171875,0
A_static_12_sigma0_stride1,A,12,0,1,66,0.51953125,0
A_static_12_sigma0_stride1,A,12,0,1,67,0.52734375,0
A_static_12_sigma0_stride1,A,12,0,1,68,0.53515625,0
A_static_12_sigma0_stride1,A,12,0,1,69,0.54296875,0
A_static_12_sigma0_stride1,A,12,0,1,70,0.55078125,0
A_static_12_sigma0_stride1,A,12,0,1,71,0.55859375,0
A_static_12_sigma0_stride1,A,12,0,1,72,0.56640625,0
A_static_12_sigma0_stride1,A,12,0,1,73,0.57421875,0
A_static_12_sigma0_stride1,A,12,0,1,74,0.58203125,0
A_static_12_sigma0_stride1,A,12,0,1,75,0.58984375,0
A_static_12_sigma0_stride1,A,12,0,1,76,0.59765625,0
A_static_12_sigma0_stride1,A,12,0,1,77,0.60546875,0
A_static_12_sigma0_stride1,A,12,0,1,78,0.61328125,0
A_static_12_sigma0_stride1,A,12,0,1,79,0.62109375,0
A_static_12_sigma0_stride1,A,12,0,1,80,0.62890625,0
A_static_12_sigma0_stride1,A,12,0,1,81,0.63671875,0
A_static_12_sigma0_stride1,A,12,0,1,82,0.64453125,0
A_static_12_sigma0_stride1,A,12,0,1,83,0.65234375,0
A_static_12_sigma0_stride1,A,12,0,1,84,0.66015625,0
A_static_12_sigma0_stride1,A,12,0,1,85,0.66796875,0
A_static_12_sigma0_stride1,A,12,0,1,86,0.67578125,0
A_static_12_sigma0_stride1,A,12,0,1,87,0.68359375,0
A_static_12_sigma0_stride1,A,12,0,1,88,0.69140625,0
A_static_12_sigma0_stride1,A,12,0,1,89,0.69921875,0
A_static_12_sigma0_stride1,A,12,0,1,90,0.70703125,0
A_static_12_sigma0_stride1,A,12,0,1,91,0.71484375,0
A_static_12_sigma0_stride1,A,12,0,1,92,0.72265625,0
A_static_12_sigma0_stride1,A,12,0,1,93,0.73046875,0
A_static_12_sigma0_stride1,A,12,0,1,94,0.73828125,0
A_static_12_sigma0_stride1,A,12,0,1,95,0.74609375,0
A_static_12_sigma0_stride1,A,12,0,1,96,0.75390625,0
A_static_12_sigma0_stride1,A,12,0,1,97,0.76171875,0
A_static_12_sigma0_stride1,A,12,0,1,98,0.76953125,0
A_static_12_sigma0_stride1,A,12,0,1,99,0.77734375,0
A_static_12_sigma0_stride1,A,12,0,1,100,0.78515625,0
A_static_12_sigma0_stride1,A,12,0,1,101,0.79296875,0
A_static_12_sigma0_stride1,A,12,0,1,102,0.80078125,0
A_static_12_sigma0_stride1,A,12,0,1,103,0.80859375,0
A_static_12_sigma0_stride1,A,12,0,1,104,0.81640625,0
A_static_12_sigma0_stride1,A,12,0,1,105,0.82421875,0
A_static_12_sigma0_stride1,A,12,0,1,106,0.83203125,0
A_static_12_sigma0_stride1,A,12,0,1,107,0.83984375,0
A_static_12_sigma0_stride1,A,12,0,1,108,0.84765625,0
A_static_12_sigma0_stride1,A,12,0,1,109,0.85546875,0
A_static_12_sigma0_stride1,A,12,0,1,110,0.86328125,0
A_static_12_sigma0_stride1,A,12,0,1,111,0.87109375,0
A_static_12_sigma0_stride1,A,12,0,1,112,0.87890625,0
A_static_12_sigma0_stride1,A,12,0,1,113,0.88671875,0
A_static_12_sigma0_stride1,A,12,0,1,114,0.89453125,0
A_static_12_sigma0_stride1,A,12,0,1,115,0.90234375,0
A_static_12_sigma0_stride1,A,12,0,1,116,0.91015625,0
A_static_12_sigma0_stride1,A,12,0,1,117,0.91796875,0
A_static_12_sigma0_stride1,A,12,0,1,118,0.92578125,0
A_static_12_sigma0_stride1,A,12,0,1,119,0.93359375,0
A_static_12_sigma0_stride1,A,12,0,1,120,0.94140625,0
A_static_12_sigma0_stride1,A,12,0,1,121,0.94921875,0
A_static_12_sigma0_stride1,A,12,0,1,122,0.95703125,0
A_static_12_sigma0_stride1,A,12,0,1,123,0.96484375,0
A_static_12_sigma0_stride1,A,12,0,1,124,0.97265625,0
A_static_12_sigma0_stride1,A,12,0,1,125,0.98046875,0
A_static_12_sigma0_stride1,A,12,0,1,126,0.98828125,0
A_static_12_sigma0_stride1,A,12,0,1,127,0.99609375,0
A_static_12_sigma50_stride1,A,12,0.05,0,0,0.00390625,0.0620598946578524
A_static_12_sigma50_stride1,A,12,0.05,0,1,0.01171875,0.034674127128057
A_static_12_sigma50_stride1,A,12,0.05,0,2,0.01953125,0.0251330201962085
A_static_12_sigma50_stride1,A,12,0.05,0,3,0.02734375,0.0273196382898887
A_static_12_sigma50_stride1,A,12,0.05,0,4,0.03515625,0.0565368464308822
A_static_12_sigma50_stride1,A,12,0.05,0,5,0.04296875,0.0349055904503865
